6374,6,,,,,,,,,
LCD,PLD,AGSA,Density,VF,dH,LNG-ANG_WC,ANG_WC,5bar,6bar,65bar
5.41592,3.76809,769.082,1.32563,0.4806,-21.7623991,50.21353434,42.55294284,90.31357496,140.5271093,132.8665178
10.67067,8.77989,2439.99,0.799166,0.71,-16.67916662,257.7332611,144.6792248,59.83725881,317.5705199,204.5164836
11.51038,11.00419,2585.02,0.791669,0.7196,-17.18081289,259.7995049,134.8896421,56.90659765,316.7061025,191.7962397
6.88401,5.43231,2962.6,0.929347,0.6968,-15.78669032,220.0221913,127.7608017,91.30350467,311.325696,219.0643064
8.98757,4.58097,1984.53,0.876216,0.6144,-18.35247698,155.5542658,83.1695967,108.6613649,264.2156307,191.8309616
6.51947,4.18889,1646.02,1.08279,0.638,-17.9093584,165.3973736,101.5328902,93.81573754,259.2131111,195.3486277
7.5603,5.17762,1579.27,1.1142,0.6178,-21.02173236,149.8730094,75.1974688,107.7951168,257.6681262,182.9925856
5.31747,4.41438,837.223,1.35237,0.5218,-22.83058071,87.54127103,53.43469653,92.38900187,179.9302729,145.8236984
9.17489,7.98957,1739.64,0.92991,0.6164,-19.63890532,168.5867423,90.7044878,89.6321048,258.2188471,180.3365926
7.09732,4.62328,1597.32,1.00078,0.5566,-20.0236036,112.3649594,64.95566077,99.67988043,212.0448398,164.6355412
10.02499,8.76011,2455.24,0.882826,0.7844,-8.527418732,323.9347919,142.9967638,15.82825754,339.7630494,158.8250213
15.69632,8.76922,3839.98,0.543096,0.7982,-13.12430236,328.9291165,174.031413,33.39878249,362.327899,207.4301955
10.70068,6.53435,3030.22,0.843497,0.7072,-16.66898027,254.9026301,151.169741,89.45032512,344.3529552,240.6200661
10.9139,7.22994,2313.91,0.830637,0.6682,-18.32873997,237.9389717,137.7322213,80.11505215,318.0540238,217.8472734
8.44935,6.89767,709.56,1.57222,0.577,-11.93629851,117.5305563,62.21060435,18.19894367,135.7295,80.40954802
5.01128,4.18788,784.859,1.11888,0.5036,-26.37552587,28.0281663,18.6711625,89.5019954,117.5301617,108.1731579
15.25054,3.91499,2060.91,0.842524,0.6644,-21.09934067,178.6998225,96.1099209,120.8180175,299.51784,216.9279384
5.8356,4.62926,1194.33,1.09463,0.5502,-23.4559313,61.8694154,40.3895589,108.3212219,170.1906373,148.7107808
13.61739,4.61754,2325.64,0.953237,0.6886,-16.18898477,228.3309062,139.5545862,82.73897411,311.0698803,222.2935603
4.46346,4.2385,976.556,1.32222,0.5124,-23.10348741,113.7097433,61.742251,104.2250605,217.9348038,165.9673115
6.48006,3.76789,1177.39,1.27344,0.5498,-20.20972125,106.9002836,63.02419094,97.65480876,204.5550924,160.6789997
24.61263,14.64846,6098.18,0.240823,0.9018,-9.002940938,365.0741756,129.4076087,14.72104257,379.7952182,144.1286513
6.04937,5.67876,1257.6,1.13736,0.5822,-20.69058221,115.1375527,45.285748,92.4888107,207.6263634,137.7745587
6.09913,3.98908,913.177,1.3777,0.545,-20.92087437,111.0923578,58.70037386,86.64474954,197.7371073,145.3451234
5.62432,4.09519,1710.03,1.21847,0.6886,-13.73659607,206.7912594,94.55383559,36.44247171,243.2337311,130.9963073
11.95152,7.15447,3706.27,0.601684,0.7794,-14.42499039,350.862771,187.0506258,43.24588269,394.1086537,230.2965085
5.22433,4.41387,1471.63,1.2008,0.5696,-21.8198121,107.574895,59.8624683,125.4127268,232.9876218,185.2751951
5.41046,4.53606,2043.9,0.911263,0.582,-22.35317724,124.8631269,72.428217,104.4523177,229.3154446,176.8805347
5.2704,4.62746,1985.01,0.917142,0.5722,-22.58426421,121.8090849,70.658821,110.286128,232.0952129,180.944949
6.72021,5.65873,1042.37,1.01181,0.5302,-16.93816216,102.3808031,56.35450064,42.80729696,145.1881001,99.1617976
6.55761,6.38772,985.194,1.0684,0.5174,-17.57479992,105.1800364,60.8565028,53.5480677,158.7281041,114.4045705
6.65442,5.67424,919.768,1.10163,0.4878,-19.48341362,85.1613176,51.1680172,63.5003739,148.6616915,114.6683911
6.19569,4.37328,2051.05,0.902331,0.5994,-22.06524845,133.1220813,70.70320488,93.63579802,226.7578793,164.3390029
6.48146,4.69938,2120.3,0.892352,0.6004,-21.51365159,137.2267756,74.8866382,102.533571,239.7603466,177.4202092
9.67948,7.48497,1258.81,1.15401,0.5806,-16.08029105,169.2009339,89.05718077,89.66407223,258.8650061,178.721253
5.55577,4.78031,915.939,1.59859,0.603,-18.68915521,78.73795793,49.48112393,85.37717487,164.1151328,134.8582988
5.2699,4.49334,791.271,1.45263,0.5294,-17.32767132,77.74013348,49.72823378,51.01537032,128.7555038,100.7436041
6.51796,4.57602,1351.86,1.14323,0.5984,-19.01879399,148.2894838,71.21529731,89.41745157,237.7069353,160.6327489
6.52911,4.84223,3556.55,0.711336,0.724,-12.59596961,262.2266838,131.9922332,35.90320877,298.1298926,167.895442
6.81493,5.97974,1209.68,1.3839,0.6086,-16.69209347,164.0108247,94.04317682,79.36943548,243.3802602,173.4126123
6.26548,5.9824,1587.46,0.999416,0.5914,-20.38712817,138.805065,50.9991131,127.9967048,266.8017698,178.9958179
6.48998,6.20475,1523.5,1.00596,0.5966,-20.47099849,147.5034191,52.3030034,129.8013476,277.3047667,182.104351
7.01984,6.76477,1647.3,0.978971,0.5868,-19.67866571,176.5398858,100.6527989,136.9161084,313.4559942,237.5689073
5.38202,4.36225,985.655,1.16211,0.5206,-24.60145006,61.1103816,21.0972339,101.8296696,162.9400512,122.9269035
8.1061,7.63768,1638.54,1.2392,0.6692,-16.37858211,206.0143003,117.6930122,73.92711871,279.941419,191.6201309
8.2086,7.59473,1665.13,1.22736,0.6568,-16.21400931,208.9216112,119.7208072,72.23750324,281.1591144,191.9583104
6.85652,6.48147,940.146,1.67165,0.549,-18.93211797,111.6541,68.9758229,122.9693764,234.6234764,191.9451993
7.87003,7.35,1780.72,0.987944,0.6412,-15.635546,210.1637371,126.3523224,88.98319369,299.1469308,215.3355161
9.0448,5.98929,1461.09,1.10047,0.6082,-16.0444303,184.2828134,105.711015,84.06878397,268.3515974,189.779799
7.24131,5.09073,2885.23,0.88875,0.6954,-14.76231067,251.4797527,139.9367776,84.54847672,336.0282294,224.4852543
5.20099,4.24745,751.716,1.20366,0.4892,-25.3982828,52.62682241,27.35321591,92.45701539,145.0838378,119.8102313
5.19203,4.15651,533.607,1.32487,0.4484,-25.67824215,22.75009047,13.26839382,61.72228011,84.47237058,74.99067393
5.10825,4.11856,787.154,1.21472,0.4744,-26.12817588,34.0209351,24.3460174,103.1049622,137.1258973,127.4509796
5.12494,4.13079,787.825,1.21393,0.476,-26.2254629,35.2086396,25.8394024,101.8286165,137.0372561,127.6680189
14.95386,7.83064,3705.69,0.604717,0.8072,-10.34417552,359.1925541,192.9088579,30.1971893,389.3897434,223.1060472
5.10796,4.12363,612.333,1.21487,0.4846,-25.56557201,47.11478431,26.33419461,88.75619239,135.8709767,115.090387
15.08364,7.95598,3765.8,0.589708,0.8102,-10.17296632,380.5298692,186.3517227,28.27770413,408.8075733,214.6294268
15.09297,7.93903,3785.36,0.58909,0.8032,-10.14321479,370.7812702,188.0222903,27.3935672,398.1748374,215.4158575
15.06405,7.94237,3775.85,0.591684,0.8006,-10.14700176,363.3919235,186.3892503,26.6296811,390.0216046,213.0189314
15.0871,7.93521,3798.24,0.589515,0.802,-10.14451769,370.1094981,184.5701289,28.12126987,398.230768,212.6913988
15.08874,7.90748,3721.74,0.589515,0.803,-10.15326695,373.714437,193.3885424,28.2474127,401.9618497,221.6359551
6.95776,5.62966,2509.71,1.0485,0.7242,-11.49314213,258.930787,132.8203904,31.85829805,290.789085,164.6786884
6.98873,5.65739,2563.46,1.03716,0.7434,-11.36414637,256.4768355,132.2221071,30.96105808,287.4378936,163.1831652
6.97897,5.6407,2519,1.04077,0.728,-11.40834792,256.4630934,130.4829895,31.62735292,288.0904463,162.1103424
6.75939,5.98836,2941.42,0.832145,0.6812,-14.04427543,242.2811893,139.689915,79.45882986,321.7400192,219.1487449
6.806,6.26285,1381.18,1.09035,0.546,-19.0048763,140.1867257,69.59209794,97.51748046,237.7042062,167.1095784
5.07224,4.16958,615.314,1.2496,0.4558,-23.9687135,43.24470016,23.50582633,62.74820614,105.9929063,86.25403247
15.48179,8.59456,1294.18,0.827341,0.7024,-16.54126916,258.5714997,144.8401997,86.68363737,345.2551371,231.5238371
5.58245,5.12904,2309.33,1.03675,0.6546,-16.71633406,179.4359692,102.1599752,98.38975673,277.8257259,200.5497319
5.5169,5.02553,2341.14,1.03225,0.6696,-16.54658159,183.0886118,103.2756432,92.66888841,275.7575002,195.9445316
9.98612,8.57097,3602.74,0.629969,0.7562,-18.14018019,287.5987042,157.0530463,80.64461028,368.2433145,237.6976566
6.19749,4.18396,1508.09,1.35816,0.619,-17.91910449,164.0050509,91.1578919,106.2005059,270.2055568,197.3583978
8.67978,6.03579,809.996,1.44387,0.528,-26.74939361,126.4893851,69.3226547,108.5015753,234.9909604,177.82423
5.91203,3.84839,474.535,1.89218,0.5394,-19.88017338,153.1600974,87.12132616,54.04768144,207.2077788,141.1690076
6.82888,5.22403,1479.98,1.2742,0.637,-15.42638467,198.0458236,89.31529777,57.81432133,255.8601449,147.1296191
5.44076,3.97271,1310.23,1.33677,0.5884,-19.85844198,88.4413374,54.116511,116.2783507,204.7196881,170.3948617
6.7707,4.89287,1842.48,1.04711,0.6426,-15.43161154,198.9641717,93.49703313,61.54777077,260.5119425,155.0448039
17.7233,14.92578,1664.76,0.954529,0.7288,-13.28089456,296.9771552,148.4776739,30.00236596,326.9795212,178.4800399
18.35498,16.34268,1552.35,1.06535,0.7432,-12.59741277,291.1256557,135.9039911,24.2093338,315.3349895,160.1133249
5.2131,3.75496,1019.54,1.33753,0.5834,-18.96986035,105.724185,88.56702025,71.64706235,177.3712473,160.2140826
5.80959,3.99095,1415.4,1.19097,0.5904,-19.41145476,133.6465468,83.309333,85.1180845,218.7646313,168.4274175
6.03093,4.22304,1289.07,1.23375,0.574,-21.10061498,124.4693101,77.56249209,92.61254111,217.0818512,170.1750332
6.38858,4.58741,1416.94,1.19854,0.5914,-21.87961946,130.6918888,73.3813218,103.7113651,234.4032539,177.0926869
6.36886,4.5981,1407.13,1.19858,0.5938,-22.00442721,139.581074,71.6302932,105.6439378,245.2250118,177.274231
7.83578,6.98017,1640.69,0.980713,0.611,-15.98975308,181.3969483,106.719671,85.00226562,266.3992139,191.7219366
7.6401,7.16451,1517.02,1.03687,0.6052,-16.90534818,166.8119985,96.12910246,91.58043204,258.3924305,187.7095345
6.64431,4.85626,895.255,1.45126,0.529,-22.58414233,95.5825201,62.6816571,120.2770854,215.8596055,182.9587425
6.60456,4.91636,856.008,1.53725,0.5322,-20.46425852,117.8477378,68.70328314,99.74579736,217.5935352,168.4490805
6.50583,4.8025,799.196,1.599,0.517,-22.8029216,103.8522782,61.6139451,118.1950923,222.0473705,179.8090374
28.19349,23.23987,2993.76,0.305675,0.889,-10.10671939,196.2748372,117.5533192,16.27420809,212.5490453,133.8275273
5.44623,4.96103,291.564,1.63073,0.4008,-21.98191522,16.41859081,10.0985697,30.87763424,47.29622505,40.97620394
7.06324,3.98223,774.389,1.4328,0.482,-23.09646584,66.81936751,35.33581561,81.37790309,148.1972706,116.7137187
10.62623,9.13273,1885.35,0.914395,0.6746,-17.26468255,243.2176662,140.174478,87.66004557,330.8777118,227.8345236
10.65559,9.10715,1868.37,0.918282,0.6836,-17.26661874,243.6841592,140.283258,87.46877904,331.1529382,227.752037
6.47651,3.98462,1035.16,1.44924,0.568,-20.2203686,131.0196608,78.94357228,63.22110842,194.2407692,142.1646807
5.04337,3.84015,898.633,1.20269,0.5326,-25.77443021,41.6787088,26.4728459,118.006664,159.6853728,144.4795099
11.28011,10.79695,1372.74,1.13003,0.643,-13.81047397,252.8647188,150.6708676,66.58749391,319.4522127,217.2583615
11.21149,10.84114,1373.27,1.13101,0.6422,-13.76122145,253.3356397,151.2973794,65.60077487,318.9364146,216.8981543
11.61678,10.99568,1408.21,1.13145,0.6444,-13.82698045,249.2043571,154.3573707,66.35448273,315.5588398,220.7118534
11.26396,10.8267,1393,1.13289,0.6352,-13.67056542,254.0283518,152.9210553,65.74669674,319.7750485,218.667752
11.57288,10.94497,1389.14,1.13911,0.6384,-13.90133655,250.9352932,153.8679541,68.0048793,318.9401725,221.8728334
9.2766,6.16862,1658.6,1.10826,0.6536,-14.35545084,184.5326578,103.5565108,42.19607684,226.7287346,145.7525876
11.12677,8.70904,3056.31,0.670508,0.7178,-13.45526893,283.1277955,166.7863976,59.49235794,342.6201534,226.2787555
10.07199,9.09683,3112.32,0.677116,0.719,-13.74268008,275.0641739,160.2709339,62.6557725,337.7199464,222.9267064
10.26932,9.50453,2788.59,0.693255,0.7084,-13.84643365,255.4947106,143.8689964,67.73954927,323.2342599,211.6085457
8.84902,7.39282,2161.13,0.84182,0.6546,-15.52477172,198.8366564,121.0744198,93.89234966,292.7290061,214.9667695
7.64046,5.38208,558.897,1.67019,0.493,-20.47398169,67.47057952,35.16094807,64.47163098,131.9422105,99.63257905
7.17909,5.48715,1311.28,1.34087,0.5952,-16.54423405,144.0317089,82.23492349,61.85927991,205.8909888,144.0942034
7.91788,5.34242,533.321,1.75009,0.4778,-19.88686055,67.06636926,35.09031427,63.13382854,130.2001978,98.22414281
7.22744,4.9366,548.447,1.60057,0.4856,-21.22563699,65.07815611,28.28528948,62.57837089,127.656527,90.86366037
11.52913,10.81966,1317.99,1.18057,0.6344,-14.14239468,247.8143854,148.8809935,72.22156956,320.035955,221.1025631
11.53388,10.83707,1337.58,1.17669,0.6396,-14.07684236,246.8831676,151.7286493,71.52958895,318.4127565,223.2582382
11.31191,10.82299,1328.71,1.17016,0.6428,-13.90671162,253.8601658,151.0421755,66.58217191,320.4423377,217.6243474
6.38142,4.3971,1835.65,1.32305,0.7024,-10.61989186,224.780068,91.56286504,12.89076386,237.6708319,104.4536289
5.53716,4.24775,2114.75,1.26647,0.7138,-10.97418571,215.5777869,94.23992509,14.48283801,230.0606249,108.7227631
16.36523,5.22927,2937.7,0.720658,0.7092,-18.48111144,254.9728581,151.7238922,79.9297867,334.9026448,231.6536789
5.65834,5.15011,2419.17,1.02534,0.6702,-16.47613211,188.9729965,105.3252487,92.18872315,281.1617196,197.5139718
7.74471,4.63206,678.465,1.3092,0.4856,-19.69964781,64.32728028,33.36103018,67.11183152,131.4391118,100.4728617
11.61384,3.82499,1735.67,0.903214,0.6424,-15.04926155,266.4500059,118.3836371,54.52749515,320.977501,172.9111322
11.61381,3.82654,1738.35,0.901728,0.642,-15.04022402,274.7680887,117.9428205,52.8507337,327.6188224,170.7935542
10.04679,9.57778,722.858,1.2245,0.519,-16.04584932,112.9076592,85.63119213,52.99230287,165.8999621,138.623495
10.01901,9.53028,695.639,1.22461,0.5302,-16.01869608,115.851677,83.57966402,50.23261558,166.0842926,133.8122796
5.47299,4.61822,1636.82,1.35698,0.6394,-17.60281493,163.6219374,104.7745029,107.8901424,271.5120798,212.6646453
5.44704,4.60331,1642.13,1.3755,0.6246,-17.72349466,156.6875865,100.9462593,110.6056126,267.2931991,211.5518719
5.41612,4.59352,1581.8,1.41024,0.6402,-18.64613064,141.6933131,87.9717851,133.2141271,274.9074402,221.1859122
4.8676,3.87877,739.04,1.74504,0.497,-19.49275458,92.8070679,73.8145366,125.4201306,218.2271985,199.2346672
5.72411,4.04304,966.904,1.14687,0.5276,-19.62778893,97.86802,67.2400548,68.7323884,166.6004084,135.9724432
5.28042,3.84303,869.583,1.17037,0.5124,-19.70538138,114.5790069,75.33711756,59.62420194,174.2032088,134.9613195
5.91615,4.07041,502.574,1.27171,0.4862,-26.34170527,50.41921694,24.26584174,77.63076216,128.0499791,101.8966039
6.30171,4.17949,497.709,1.31707,0.512,-25.31273439,60.70942152,27.51650602,76.58877508,137.2981966,104.1052811
30.84703,12.93727,5949.32,0.23723,0.9044,-12.67422406,350.8328133,138.3925576,18.69688086,369.5296942,157.0894385
31.59003,13.58019,6097.56,0.222127,0.9092,-11.77768324,350.7850203,139.3334048,18.34605551,369.1310758,157.6794603
15.37344,3.88956,2031.12,0.850165,0.6596,-21.18908514,179.826907,94.7712907,122.146237,301.973144,216.9175277
5.53296,4.93164,1079.24,1.1424,0.546,-22.4462158,61.34680738,27.91097988,91.93618092,153.2829883,119.8471608
6.18995,5.53555,1541.63,1.00925,0.5934,-19.81548512,166.4701423,85.41257179,97.07429451,263.5444368,182.4868663
7.6925,5.22397,1506.8,0.967552,0.5822,-20.02688361,117.8274479,65.86150858,94.29383362,212.1212815,160.1553422
10.07441,8.56931,3337.82,0.708098,0.7424,-15.67433515,273.773382,157.7335117,66.48574163,340.2591236,224.2192533
8.8151,8.02852,980.069,1.47492,0.5668,-17.15005527,164.275734,87.38925456,62.39866514,226.6743991,149.7879197
8.95144,8.37059,757.892,1.63113,0.5474,-14.93469029,125.1337513,78.00310942,54.23485048,179.3686018,132.2379599
7.14318,5.33077,2400.79,0.951674,0.6486,-17.61738141,189.6645057,123.6957657,84.68467124,274.3491769,208.3804369
5.42763,4.05857,2156.27,0.873598,0.6098,-22.79982821,101.4684668,50.254117,142.4632509,243.9317177,192.7173679
5.07507,4.00874,1895.5,0.83188,0.6032,-23.44583343,83.5607632,49.6117241,143.111599,226.6723622,192.7233231
5.3028,4.79056,557.081,2.17471,0.5374,-18.66451131,85.45790393,59.89358673,72.82063317,158.2785371,132.7142199
4.71148,4.0993,1331.61,1.05303,0.6032,-23.44603028,92.7169863,49.6909967,135.5870241,228.3040104,185.2780208
4.42679,4.26632,831.931,1.31307,0.5278,-21.06129163,114.1381866,40.95255784,71.66767786,185.8058645,112.6202357
4.49444,4.34625,872.699,1.29869,0.5334,-20.89572776,121.1785022,48.05967491,73.76741129,194.9459135,121.8270862
4.41727,4.22902,822.523,1.31505,0.5234,-21.08089454,109.0771495,39.01093208,70.89660262,179.9737521,109.9075347
7.85539,7.34267,1788.41,0.993925,0.6354,-15.70721778,210.317654,125.0648946,90.01304906,300.3307031,215.0779437
7.76352,7.22608,1743.32,0.996606,0.6204,-15.7775449,205.9318211,121.6446446,89.48091198,295.4127331,211.1255566
8.05582,7.60574,1807.25,0.990751,0.6356,-15.7528871,209.7681837,128.4958588,93.26172682,303.0299105,221.7575856
10.19056,8.58608,3273.03,0.702208,0.7264,-14.60292424,283.8336303,168.2103467,61.65241883,345.4860491,229.8627655
6.38657,4.98443,3275.69,0.814512,0.6874,-17.40596987,233.6285847,122.5634676,95.69526097,329.3238457,218.2587286
9.1752,7.37433,2141.17,0.963135,0.6686,-16.63943893,246.3814441,126.3005798,60.86572545,307.2471695,187.1663052
12.17369,9.5104,2172.08,0.810307,0.6728,-16.96635583,252.8370749,144.628515,56.93940224,309.7764771,201.5679172
5.89707,5.20358,2736.42,1.03265,0.6948,-12.75338114,257.7748751,152.2628953,37.77737766,295.5522528,190.040273
4.80607,4.08896,787.374,1.66902,0.5938,-18.942617,135.1977207,74.04697219,73.02410161,208.2218223,147.0710738
8.98049,6.90089,1532.19,1.07091,0.6092,-22.55455633,146.7649222,75.2566051,121.9969582,268.7618804,197.2535633
10.1336,6.70681,3225.66,0.708799,0.7286,-14.45728679,290.9786779,166.6172646,75.29619058,366.2748685,241.9134552
9.18075,7.95829,1434.24,1.0779,0.5948,-20.66091568,168.5145224,82.27604213,76.81616147,245.3306839,159.0922036
11.86604,6.05618,3294.84,0.711383,0.746,-13.54580445,289.7349265,170.7016725,67.53469731,357.2696238,238.2363698
4.92676,4.21433,2684.58,0.888887,0.6492,-18.22087668,209.4005154,113.5831165,100.5134644,309.9139798,214.0965809
4.69951,4.38596,2951.49,0.872213,0.6704,-17.89295737,200.9000777,103.3578287,108.2676502,309.1677279,211.6254789
6.69716,5.18096,745.285,1.19378,0.5462,-21.50420194,72.82411474,35.2482707,63.28498106,136.1090958,98.53325176
5.80887,4.60559,1617.07,1.29073,0.6484,-15.87021066,170.4587612,122.0793132,73.89799762,244.3567588,195.9773108
5.31594,4.0774,500.065,1.47588,0.506,-17.32527158,82.32373859,46.19940543,31.52850991,113.8522485,77.72791534
5.38066,4.73377,1705.42,1.02212,0.596,-19.3609698,80.9511169,48.867323,116.4512724,197.4023893,165.3185954
5.24448,3.98805,1522.76,1.10666,0.6024,-19.18141572,125.2042714,64.21176718,86.85671372,212.0609851,151.0684809
5.24396,4.0676,1469.11,1.11955,0.6106,-19.40482079,121.2839326,60.33068079,90.91011521,212.1940478,151.240796
8.31266,6.47199,3597.46,0.679186,0.7546,-13.23061774,309.6609047,167.6438368,68.7556361,378.4165408,236.3994729
6.47513,4.62269,890.797,1.38853,0.5274,-22.36761903,93.07673433,41.30412273,90.59870247,183.6754368,131.9028252
8.43693,5.95196,1164.9,1.35381,0.616,-17.69912856,128.737869,62.2911219,100.8713141,229.6091831,163.162436
4.87776,4.03318,268.715,1.72206,0.3598,-30.42332463,13.35143506,8.75812622,56.75549234,70.1069274,65.51361856
6.78942,4.98966,750.605,1.39975,0.4732,-19.53730968,95.10017486,43.91920156,74.40050404,169.5006789,118.3197056
8.76113,6.84029,4205.27,0.589441,0.7262,-13.50190075,298.8813107,171.1439105,75.2428878,374.1241985,246.3867983
9.87736,7.42232,4383.9,0.512152,0.77,-12.31412214,342.4646216,192.6165434,50.68008717,393.1447088,243.2966306
6.67824,4.16355,2735.62,0.892107,0.6674,-16.45652508,189.1636044,108.6178784,102.4229189,291.5865233,211.0407973
6.94381,4.34057,2892.07,0.830093,0.6666,-17.09138798,177.7413619,97.7840503,120.253084,297.9944459,218.0371343
7.94411,4.96284,2912.12,0.80119,0.688,-15.20745628,218.7356313,120.106775,93.7640947,312.499726,213.8708697
19.22538,6.71018,3103.37,0.693763,0.757,-15.13134004,324.7080599,174.7191398,68.12694662,392.8350065,242.8460864
7.06044,5.44324,2911.69,0.861876,0.7062,-14.4199932,251.9107167,144.4097948,88.43258742,340.3433041,232.8423822
5.37738,4.41402,1388.22,1.12835,0.582,-16.11780302,146.3176358,81.60794279,54.44245551,200.7600913,136.0503983
6.38354,5.71555,1863.88,1.16333,0.653,-16.02964114,170.509567,105.8221463,96.24788346,266.7574505,202.0700298
4.72864,4.01613,673.244,1.34536,0.4682,-26.05476255,60.0441361,29.2736635,103.3008916,163.3450277,132.5745551
6.23207,5.25681,909.256,1.2688,0.5338,-19.84746281,73.67526701,37.97723971,81.69491089,155.3701779,119.6721506
9.69532,8.17838,2544.41,0.723839,0.707,-15.47993852,263.550787,133.7395883,80.70620222,344.2569892,214.4457905
8.65383,8.02301,1746.06,1.19399,0.6688,-15.93776913,221.6747818,127.4940786,71.31524981,292.9900316,198.8093284
8.13654,7.41946,1636.78,1.23579,0.6656,-16.28697032,203.6169551,121.5697774,73.00360404,276.6205591,194.5733814
6.80627,6.22783,348.061,1.81758,0.4536,-22.10929053,34.91633018,23.62510779,55.32993393,90.24626411,78.95504172
8.20693,7.56134,1688.66,1.2172,0.6606,-15.90870923,214.2175657,121.3295476,72.04612732,286.263693,193.3756749
8.77466,8.24178,1761.97,1.17605,0.686,-15.9829853,224.7865239,130.1155563,70.03426445,294.8207883,200.1498207
8.72478,7.97366,1763.69,1.18471,0.6672,-16.19933518,217.1850076,123.8349653,70.11112733,287.2961349,193.9460926
8.46136,7.91648,1706.15,1.21276,0.6704,-16.27135116,214.9750566,123.8073822,72.11303954,287.0880961,195.9204217
6.25393,4.92061,933.744,1.24524,0.513,-23.26398932,74.44081311,30.36052551,92.53660129,166.9774144,122.8971268
8.11347,7.39172,1645.79,1.23046,0.6712,-16.0793527,204.4672301,121.5716787,72.00040127,276.4676314,193.57208
5.97068,5.70714,1277.62,1.17894,0.568,-19.95856784,99.6991121,63.8575924,111.6253366,211.3244487,175.482929
6.50923,5.39354,2047.56,1.11456,0.6604,-15.28271786,210.0513793,107.1290538,63.87026539,273.9216447,170.9993192
11.07564,6.55104,2450.45,0.882976,0.717,-20.51020608,293.8410305,160.6104767,65.33963299,359.1806635,225.9501097
13.18133,6.56576,2424.45,0.88151,0.7168,-20.67036278,302.3273098,165.5152305,64.29657745,366.6238872,229.8118079
13.20026,6.62162,2416.26,0.879921,0.7172,-20.77447637,301.3611024,169.2766275,62.82788692,364.1889893,232.1045144
13.19327,6.63983,2398.7,0.881013,0.7204,-20.77510508,302.089058,169.2321459,62.89936019,364.9884182,232.1315061
7.99336,6.43639,2808.75,0.786263,0.6702,-16.3991056,221.4802618,124.7634775,95.78225695,317.2625187,220.5457344
8.78838,7.50509,3030.3,0.73171,0.6802,-15.94668102,243.8201162,144.6989458,79.0441388,322.864255,223.7430846
8.00418,6.00384,2638.07,0.793634,0.6836,-16.01058918,202.8978405,117.1832304,93.91490205,296.8127425,211.0981324
8.29809,6.85068,2605.68,0.790491,0.6598,-16.40449244,204.5984496,117.0523537,95.44212472,300.0405743,212.4944784
9.55153,4.97565,2800.92,0.85378,0.6882,-16.44977225,263.3959016,129.7546794,80.20315344,343.599055,209.9578328
9.887,4.76966,2580.83,0.851934,0.6972,-16.32242073,243.3076397,121.3144668,79.88997114,323.1976108,201.2044379
10.25301,4.93119,2329.72,0.903826,0.68,-17.18135933,214.4206703,116.6785452,79.92498051,294.3456508,196.6035257
6.90156,4.0892,693.255,1.36419,0.4954,-41.12151173,33.7727385,21.1375951,110.5153346,144.2880731,131.6529297
6.12649,5.14189,1794.63,1.25484,0.645,-15.55982114,193.7099429,124.5438286,69.0633312,262.7732741,193.6071598
4.88485,4.19849,1199.86,1.17469,0.5526,-20.921995,102.0406843,61.09603996,96.36203874,198.402723,157.4580787
5.10052,4.091,685.56,1.5478,0.4806,-32.7109815,7.9733768,5.430931,147.844073,155.8174498,153.275004
4.19176,3.82361,1100.17,1.2075,0.5406,-21.50272202,110.0864991,63.88836068,92.82946632,202.9159654,156.717827
16.78989,6.64048,2896.07,0.755158,0.742,-16.24523443,285.2399698,153.7350837,70.43808227,355.6780521,224.173166
4.93273,3.95878,1873.27,1.06916,0.6234,-20.54456652,189.0998073,88.8622143,126.6971403,315.7969476,215.5593546
13.17245,6.57882,2434.99,0.881994,0.7166,-20.70442528,300.7788519,166.3184674,64.97650079,365.7553527,231.2949682
13.18202,6.56101,2480.14,0.874244,0.7172,-18.38846743,309.1624857,162.1575733,51.44290461,360.6053903,213.6004779
7.02326,5.68654,2598.37,1.02671,0.7458,-11.23231767,253.8660212,130.8340571,29.98212418,283.8481454,160.8161813
8.62412,3.75854,1703.98,1.03974,0.6218,-19.29414048,135.0189873,97.5590995,138.4978127,273.5168,236.0569122
8.74499,3.992,1767.53,1.01024,0.6274,-18.45585152,143.5427111,101.5192659,128.6568148,272.1995259,230.1760807
8.70746,3.96873,1748.63,1.0202,0.6284,-18.50383651,141.1156641,100.6447848,130.5578906,271.6735547,231.2026754
9.97573,6.14945,1978.89,0.833875,0.635,-21.04577981,174.6370964,92.3232361,101.1352876,275.772384,193.4585237
5.75412,5.30597,1841.33,0.900285,0.6148,-15.87170201,150.7193416,91.0258648,66.8431447,217.5624863,157.8690095
6.49481,4.4278,2279.51,0.863231,0.608,-25.66441051,92.9335631,54.9944736,125.7316127,218.6651758,180.7260863
10.78647,9.46825,1249.03,1.0639,0.569,-13.57120781,205.6808089,112.8781666,40.78277015,246.463579,153.6609367
5.45181,5.00801,1603.69,0.91452,0.6234,-18.58836727,95.74155987,77.39512897,94.80657043,190.5481303,172.2016994
12.99556,11.59411,4816.02,0.409914,0.8394,-10.39544831,378.3171129,174.5193166,25.33416413,403.651277,199.8534807
11.89493,9.84975,2762.08,0.750337,0.7794,-13.27384643,331.5134869,188.2030253,56.03880389,387.5522908,244.2418292
7.15155,5.9255,1310.4,1.37968,0.6074,-15.69886372,204.177267,107.4034655,82.92509551,287.1023625,190.328561
