,ori_name,func_type,func_ratio,t,p,dataset,Y,Y_pred
7794,15250N2,two,all,111,5e5,train,15.083382606506348,17.435287475585938
7795,15250N2,two,all,111,1e7,train,29.20269203186035,30.93541145324707
7796,15250N2,two,all,231,5e5,train,3.3098833560943604,3.852458953857422
7797,15250N2,two,all,231,1e7,train,14.763471603393555,15.788034439086914
7798,15250N2,two,all,296,5e5,train,1.2383627891540527,1.5095930099487305
7799,15250N2,two,all,296,1e7,train,10.364578247070312,10.668275833129883
7800,20491N2,ori,,111,5e5,train,3.4169867038726807,2.3472657203674316
7801,20491N2,ori,,111,1e7,train,19.48223304748535,20.392452239990234
7802,20491N2,ori,,231,5e5,train,0.4707881510257721,0.6725120544433594
7803,20491N2,ori,,231,1e7,train,6.779021739959717,7.219483375549316
7804,20491N2,ori,,296,5e5,train,0.29279905557632446,0.33965396881103516
7805,20491N2,ori,,296,1e7,train,4.698458671569824,5.2500224113464355
7806,20491N2,single,half,111,5e5,train,10.432950973510742,7.217929363250732
7807,20491N2,single,half,111,1e7,train,22.701324462890625,22.609586715698242
7808,20491N2,single,half,231,5e5,train,2.0351436138153076,1.1820602416992188
7809,20491N2,single,half,231,1e7,train,10.531447410583496,9.356139183044434
7810,20491N2,single,half,296,5e5,train,0.8682280778884888,0.8642978668212891
7811,20491N2,single,half,296,1e7,train,7.260417461395264,6.3134355545043945
7812,20491N2,single,all,111,5e5,train,11.810613632202148,9.604494094848633
7813,20491N2,single,all,111,1e7,train,21.986101150512695,23.22780990600586
7814,20491N2,single,all,231,5e5,train,3.5276072025299072,1.5847115516662598
7815,20491N2,single,all,231,1e7,train,11.152708053588867,10.50828742980957
7816,20491N2,single,all,296,5e5,train,1.5300220251083374,0.7999978065490723
7817,20491N2,single,all,296,1e7,train,8.09498405456543,6.923544883728027
7818,20491N2,two,half,111,5e5,train,10.134892463684082,9.393949508666992
7819,20491N2,two,half,111,1e7,train,20.40730094909668,22.822269439697266
7820,20491N2,two,half,231,5e5,train,2.4778835773468018,1.8840699195861816
7821,20491N2,two,half,231,1e7,train,9.886480331420898,10.249021530151367
7822,20491N2,two,half,296,5e5,train,1.1318634748458862,0.8318018913269043
7823,20491N2,two,half,296,1e7,train,7.06667423248291,6.616306781768799
7824,20491N2,two,all,111,5e5,train,13.837016105651855,12.574604034423828
7825,20491N2,two,all,111,1e7,train,21.547435760498047,24.48229217529297
7826,20491N2,two,all,231,5e5,train,5.57003927230835,2.796433448791504
7827,20491N2,two,all,231,1e7,train,12.498639106750488,12.05237102508545
7828,20491N2,two,all,296,5e5,train,2.789872884750366,1.2916374206542969
7829,20491N2,two,all,296,1e7,train,9.41533088684082,8.108156204223633
7830,16430N2,ori,,111,5e5,train,3.6752755641937256,4.720026969909668
7831,16430N2,ori,,111,1e7,train,15.328505516052246,19.599796295166016
7832,16430N2,ori,,231,5e5,train,0.343840628862381,0.40729331970214844
7833,16430N2,ori,,231,1e7,train,4.71019172668457,6.725311756134033
7834,16430N2,ori,,296,5e5,train,0.1911415457725525,0.26639366149902344
7835,16430N2,ori,,296,1e7,train,3.0552384853363037,4.874985694885254
7836,16430N2,single,half,111,5e5,train,0.0,1.3554515838623047
7837,16430N2,single,half,111,1e7,train,0.0,3.3452200889587402
7838,16430N2,single,half,231,5e5,train,0.0,0.39490270614624023
7839,16430N2,single,half,231,1e7,train,0.0,1.3813495635986328
7840,16430N2,single,half,296,5e5,train,0.0,0.1730484962463379
7841,16430N2,single,half,296,1e7,train,0.0,0.748176097869873
7842,16430N2,single,all,111,5e5,train,0.0,0.3891739845275879
7843,16430N2,single,all,111,1e7,train,0.0,1.5898098945617676
7844,16430N2,single,all,231,5e5,train,0.0,0.17008256912231445
7845,16430N2,single,all,231,1e7,train,0.0,0.47075462341308594
7846,16430N2,single,all,296,5e5,train,0.0,0.14768266677856445
7847,16430N2,single,all,296,1e7,train,0.0,0.46951770782470703
7848,16430N2,two,half,111,5e5,train,0.0,0.5139198303222656
7849,16430N2,two,half,111,1e7,train,0.0,2.3357462882995605
7850,16430N2,two,half,231,5e5,train,0.0,-0.0005803108215332031
7851,16430N2,two,half,231,1e7,train,0.0,1.110544204711914
7852,16430N2,two,half,296,5e5,train,0.0,0.31848955154418945
7853,16430N2,two,half,296,1e7,train,0.0,0.6940202713012695
7854,16430N2,two,all,111,5e5,train,0.0,-0.17973613739013672
7855,16430N2,two,all,111,1e7,train,0.0,1.5571684837341309
7856,16430N2,two,all,231,5e5,train,0.0,-0.09521722793579102
7857,16430N2,two,all,231,1e7,train,0.0,-0.05875968933105469
7858,16430N2,two,all,296,5e5,train,0.0,-0.22720813751220703
7859,16430N2,two,all,296,1e7,train,0.0,0.18126916885375977
7860,18031N2,ori,,111,5e5,train,7.3558807373046875,6.875315189361572
7861,18031N2,ori,,111,1e7,train,27.241701126098633,23.53904151916504
7862,18031N2,ori,,231,5e5,train,0.7113027572631836,0.6920499801635742
7863,18031N2,ori,,231,1e7,train,9.394842147827148,8.506196022033691
7864,18031N2,ori,,296,5e5,train,0.40961188077926636,0.613980770111084
7865,18031N2,ori,,296,1e7,train,6.26595401763916,5.9481964111328125
7866,18031N2,single,half,111,5e5,train,12.15283489227295,13.26225471496582
7867,18031N2,single,half,111,1e7,train,28.894668579101562,27.236358642578125
7868,18031N2,single,half,231,5e5,train,1.937963604927063,2.0205531120300293
7869,18031N2,single,half,231,1e7,train,11.942231178283691,12.105596542358398
7870,18031N2,single,half,296,5e5,train,0.86344313621521,0.7606134414672852
7871,18031N2,single,half,296,1e7,train,7.955162048339844,7.973584175109863
7872,18031N2,single,all,111,5e5,train,17.39590072631836,15.767961502075195
7873,18031N2,single,all,111,1e7,train,30.544654846191406,26.779598236083984
7874,18031N2,single,all,231,5e5,train,3.7881276607513428,3.3761839866638184
7875,18031N2,single,all,231,1e7,train,14.927504539489746,13.115779876708984
7876,18031N2,single,all,296,5e5,train,1.5161076784133911,1.278724193572998
7877,18031N2,single,all,296,1e7,train,10.31698226928711,8.889339447021484
7878,18031N2,two,half,111,5e5,train,15.483287811279297,14.612492561340332
7879,18031N2,two,half,111,1e7,train,28.50719451904297,25.52402114868164
7880,18031N2,two,half,231,5e5,train,3.1594114303588867,2.338491439819336
7881,18031N2,two,half,231,1e7,train,13.534981727600098,12.333391189575195
7882,18031N2,two,half,296,5e5,train,1.3196567296981812,1.1067285537719727
7883,18031N2,two,half,296,1e7,train,9.23201847076416,8.150781631469727
7884,18031N2,two,all,111,5e5,train,18.559598922729492,17.685575485229492
7885,18031N2,two,all,111,1e7,train,29.29116439819336,25.578826904296875
7886,18031N2,two,all,231,5e5,train,3.969545602798462,4.060579299926758
7887,18031N2,two,all,231,1e7,train,14.809306144714355,13.907526016235352
7888,18031N2,two,all,296,5e5,train,1.5766550302505493,1.779773235321045
7889,18031N2,two,all,296,1e7,train,10.012734413146973,9.591169357299805
7890,21312N2,ori,,111,5e5,train,2.275116443634033,1.7359089851379395
7891,21312N2,ori,,111,1e7,train,22.985925674438477,24.088354110717773
7892,21312N2,ori,,231,5e5,train,0.5517706871032715,0.6134653091430664
7893,21312N2,ori,,231,1e7,train,8.962084770202637,8.437082290649414
7894,21312N2,ori,,296,5e5,train,0.3848636746406555,0.04068326950073242
7895,21312N2,ori,,296,1e7,train,6.659544467926025,6.091948986053467
7896,21312N2,single,half,111,5e5,train,4.633437156677246,7.101415157318115
7897,21312N2,single,half,111,1e7,train,23.715206146240234,24.508609771728516
7898,21312N2,single,half,231,5e5,train,0.876226544380188,1.61903715133667
7899,21312N2,single,half,231,1e7,train,9.982845306396484,10.225383758544922
7900,21312N2,single,half,296,5e5,train,0.48066848516464233,0.8570537567138672
7901,21312N2,single,half,296,1e7,train,7.315219402313232,7.129265785217285
7902,21312N2,single,all,111,5e5,train,7.796812534332275,11.577316284179688
7903,21312N2,single,all,111,1e7,train,26.282487869262695,26.65717315673828
7904,21312N2,single,all,231,5e5,train,1.2604957818984985,2.230368137359619
7905,21312N2,single,all,231,1e7,train,11.565869331359863,12.538859367370605
7906,21312N2,single,all,296,5e5,train,0.6234042644500732,0.8302288055419922
7907,21312N2,single,all,296,1e7,train,8.250996589660645,8.644573211669922
7908,21312N2,two,half,111,5e5,train,7.971817493438721,10.351887702941895
7909,21312N2,two,half,111,1e7,train,25.744775772094727,25.765602111816406
7910,21312N2,two,half,231,5e5,train,1.0406371355056763,1.6635937690734863
7911,21312N2,two,half,231,1e7,train,11.41921329498291,11.33702278137207
7912,21312N2,two,half,296,5e5,train,0.5656019449234009,0.5833821296691895
7913,21312N2,two,half,296,1e7,train,8.10979175567627,7.878902912139893
7914,21312N2,two,all,111,5e5,train,10.178706169128418,15.814857482910156
7915,21312N2,two,all,111,1e7,train,27.598190307617188,28.678415298461914
7916,21312N2,two,all,231,5e5,train,1.6743875741958618,3.441904067993164
7917,21312N2,two,all,231,1e7,train,12.719779014587402,14.56993293762207
7918,21312N2,two,all,296,5e5,train,0.7418676614761353,1.5412001609802246
7919,21312N2,two,all,296,1e7,train,9.017224311828613,10.04633903503418
7920,19292N2,ori,,111,5e5,train,6.1823530197143555,5.610187530517578
7921,19292N2,ori,,111,1e7,train,23.694795608520508,23.715696334838867
7922,19292N2,ori,,231,5e5,train,0.6201637387275696,0.6236433982849121
7923,19292N2,ori,,231,1e7,train,8.134114265441895,8.471112251281738
7924,19292N2,ori,,296,5e5,train,0.34311339259147644,0.38804149627685547
7925,19292N2,ori,,296,1e7,train,5.281315803527832,5.877884864807129
7926,19292N2,single,half,111,5e5,train,12.43564510345459,11.976646423339844
7927,19292N2,single,half,111,1e7,train,25.15656852722168,26.18128776550293
7928,19292N2,single,half,231,5e5,train,1.7221996784210205,1.8859124183654785
7929,19292N2,single,half,231,1e7,train,11.086532592773438,11.400932312011719
7930,19292N2,single,half,296,5e5,train,0.6941705942153931,0.6961812973022461
7931,19292N2,single,half,296,1e7,train,7.293308734893799,7.4943413734436035
7932,19292N2,single,all,111,5e5,train,16.472190856933594,14.875746726989746
7933,19292N2,single,all,111,1e7,train,26.569324493408203,26.498554229736328
7934,19292N2,single,all,231,5e5,train,3.872704267501831,2.9974517822265625
7935,19292N2,single,all,231,1e7,train,13.746339797973633,12.881793975830078
7936,19292N2,single,all,296,5e5,train,1.5506659746170044,1.1612277030944824
7937,19292N2,single,all,296,1e7,train,9.512099266052246,8.851990699768066
7938,19292N2,two,half,111,5e5,train,14.08646011352539,13.770781517028809
7939,19292N2,two,half,111,1e7,train,24.65007209777832,25.669321060180664
7940,19292N2,two,half,231,5e5,train,2.392754077911377,2.3979859352111816
7941,19292N2,two,half,231,1e7,train,11.73670768737793,12.193985939025879
7942,19292N2,two,half,296,5e5,train,0.9013349413871765,1.0236902236938477
7943,19292N2,two,half,296,1e7,train,7.814602375030518,8.20389175415039
7944,19292N2,two,all,111,5e5,train,16.536888122558594,17.193410873413086
7945,19292N2,two,all,111,1e7,train,24.30740737915039,26.436399459838867
7946,19292N2,two,all,231,5e5,train,4.578705787658691,3.9954206943511963
7947,19292N2,two,all,231,1e7,train,13.214305877685547,13.929132461547852
7948,19292N2,two,all,296,5e5,train,1.8263318538665771,1.6796326637268066
7949,19292N2,two,all,296,1e7,train,9.34085464477539,9.5991849899292
7950,20580N3,ori,,111,5e5,train,3.693448543548584,2.483595371246338
7951,20580N3,ori,,111,1e7,train,23.317768096923828,22.90393829345703
7952,20580N3,ori,,231,5e5,train,0.5560438632965088,0.46687984466552734
7953,20580N3,ori,,231,1e7,train,8.177529335021973,8.051533699035645
7954,20580N3,ori,,296,5e5,train,0.3513634204864502,0.43439722061157227
7955,20580N3,ori,,296,1e7,train,5.718520164489746,5.4462080001831055
7956,20580N3,single,half,111,5e5,train,7.684054374694824,6.644736289978027
7957,20580N3,single,half,111,1e7,train,24.88453483581543,25.70426368713379
7958,20580N3,single,half,231,5e5,train,1.1955674886703491,0.8431272506713867
7959,20580N3,single,half,231,1e7,train,10.251401901245117,9.790178298950195
7960,20580N3,single,half,296,5e5,train,0.5724003911018372,0.8425350189208984
7961,20580N3,single,half,296,1e7,train,7.111440181732178,7.058891773223877
7962,20580N3,single,all,111,5e5,train,11.290224075317383,10.345876693725586
7963,20580N3,single,all,111,1e7,train,26.898178100585938,27.91899871826172
7964,20580N3,single,all,231,5e5,train,2.001023054122925,1.5811762809753418
7965,20580N3,single,all,231,1e7,train,12.23171329498291,11.831263542175293
7966,20580N3,single,all,296,5e5,train,0.7779190540313721,0.9348793029785156
7967,20580N3,single,all,296,1e7,train,8.438390731811523,8.25888729095459
7968,20580N3,two,half,111,5e5,train,9.775755882263184,9.112126350402832
7969,20580N3,two,half,111,1e7,train,25.678630828857422,27.614704132080078
7970,20580N3,two,half,231,5e5,train,1.5917823314666748,1.4813427925109863
7971,20580N3,two,half,231,1e7,train,11.115256309509277,11.22049331665039
7972,20580N3,two,half,296,5e5,train,0.688765287399292,0.7047944068908691
7973,20580N3,two,half,296,1e7,train,7.730282783508301,7.562915325164795
7974,20580N3,two,all,111,5e5,train,13.640226364135742,13.242506980895996
7975,20580N3,two,all,111,1e7,train,27.801542282104492,29.14124298095703
7976,20580N3,two,all,231,5e5,train,3.0901801586151123,2.4495162963867188
7977,20580N3,two,all,231,1e7,train,13.535447120666504,13.50624942779541
7978,20580N3,two,all,296,5e5,train,1.1963788270950317,0.7974824905395508
7979,20580N3,two,all,296,1e7,train,9.461031913757324,9.177229881286621
7980,21311N3,ori,,111,5e5,train,3.5989866256713867,4.217697620391846
7981,21311N3,ori,,111,1e7,train,24.923227310180664,23.20526695251465
7982,21311N3,ori,,231,5e5,train,0.5923042297363281,0.7103738784790039
7983,21311N3,ori,,231,1e7,train,9.142948150634766,8.047039985656738
7984,21311N3,ori,,296,5e5,train,0.38844034075737,0.19435501098632812
7985,21311N3,ori,,296,1e7,train,6.4639201164245605,5.859062194824219
7986,21311N3,single,half,111,5e5,train,8.306927680969238,9.57833194732666
7987,21311N3,single,half,111,1e7,train,27.304311752319336,25.313095092773438
7988,21311N3,single,half,231,5e5,train,1.6247402429580688,1.563549518585205
7989,21311N3,single,half,231,1e7,train,11.347421646118164,10.714905738830566
7990,21311N3,single,half,296,5e5,train,0.786923348903656,0.6502575874328613
7991,21311N3,single,half,296,1e7,train,8.027429580688477,7.31321907043457
7992,21311N3,single,all,111,5e5,train,12.207868576049805,12.17593765258789
7993,21311N3,single,all,111,1e7,train,29.062129974365234,25.995119094848633
7994,21311N3,single,all,231,5e5,train,2.6045491695404053,2.3148016929626465
7995,21311N3,single,all,231,1e7,train,13.521085739135742,12.21438980102539
7996,21311N3,single,all,296,5e5,train,0.9830579161643982,0.9908337593078613
7997,21311N3,single,all,296,1e7,train,9.46747875213623,8.243646621704102
7998,21311N3,two,half,111,5e5,train,10.624616622924805,11.506476402282715
7999,21311N3,two,half,111,1e7,train,28.377702713012695,25.417308807373047
8000,21311N3,two,half,231,5e5,train,1.733263611793518,1.9194402694702148
8001,21311N3,two,half,231,1e7,train,12.452336311340332,11.463019371032715
8002,21311N3,two,half,296,5e5,train,0.7421243786811829,0.7935390472412109
8003,21311N3,two,half,296,1e7,train,8.631969451904297,7.943061828613281
8004,21311N3,two,all,111,5e5,train,14.625248908996582,14.628034591674805
8005,21311N3,two,all,111,1e7,train,29.566072463989258,26.388029098510742
8006,21311N3,two,all,231,5e5,train,3.690972089767456,3.3538942337036133
8007,21311N3,two,all,231,1e7,train,14.662230491638184,13.359102249145508
8008,21311N3,two,all,296,5e5,train,1.5062576532363892,1.2751727104187012
8009,21311N3,two,all,296,1e7,train,10.472722053527832,9.340093612670898
8010,19481N2,ori,,111,5e5,train,4.40716028213501,4.167988300323486
8011,19481N2,ori,,111,1e7,train,22.408000946044922,19.753250122070312
8012,19481N2,ori,,231,5e5,train,0.5015772581100464,0.3755974769592285
8013,19481N2,ori,,231,1e7,train,7.531150817871094,6.973061561584473
8014,19481N2,ori,,296,5e5,train,0.3183901906013489,0.07990646362304688
8015,19481N2,ori,,296,1e7,train,5.171674728393555,4.837211608886719
8016,19481N2,single,half,111,5e5,train,0.0,0.8093385696411133
8017,19481N2,single,half,111,1e7,train,0.0,4.109696388244629
8018,19481N2,single,half,231,5e5,train,0.0,0.2793002128601074
8019,19481N2,single,half,231,1e7,train,0.0,1.4668292999267578
8020,19481N2,single,half,296,5e5,train,0.0,-0.11126470565795898
8021,19481N2,single,half,296,1e7,train,0.0,1.0381531715393066
8022,19481N2,single,all,111,5e5,train,0.0,0.4225039482116699
8023,19481N2,single,all,111,1e7,train,0.0,3.108830451965332
8024,19481N2,single,all,231,5e5,train,0.0,0.004756450653076172
8025,19481N2,single,all,231,1e7,train,0.0,1.1755924224853516
8026,19481N2,single,all,296,5e5,train,0.0,0.09633541107177734
8027,19481N2,single,all,296,1e7,train,0.0,1.022474765777588
8028,19481N2,two,half,111,5e5,train,0.0,0.8007054328918457
8029,19481N2,two,half,111,1e7,train,0.0,4.29466438293457
8030,19481N2,two,half,231,5e5,train,0.0,0.11014747619628906
8031,19481N2,two,half,231,1e7,train,0.0,1.7364730834960938
8032,19481N2,two,half,296,5e5,train,0.0,0.14696741104125977
8033,19481N2,two,half,296,1e7,train,0.0,1.221066951751709
8034,19481N2,two,all,111,5e5,train,0.0,0.4054422378540039
8035,19481N2,two,all,111,1e7,train,0.0,3.854006290435791
8036,19481N2,two,all,231,5e5,train,0.0,-0.2535114288330078
8037,19481N2,two,all,231,1e7,train,0.0,1.2055597305297852
8038,19481N2,two,all,296,5e5,train,0.0,-0.19349241256713867
8039,19481N2,two,all,296,1e7,train,0.0,0.7114706039428711
8040,11040N2,ori,,111,5e5,train,3.0221304893493652,2.1171021461486816
8041,11040N2,ori,,111,1e7,train,24.30097007751465,23.6910343170166
8042,11040N2,ori,,231,5e5,train,0.5782707333564758,0.2625255584716797
8043,11040N2,ori,,231,1e7,train,9.151784896850586,8.499162673950195
8044,11040N2,ori,,296,5e5,train,0.39349523186683655,0.23686981201171875
8045,11040N2,ori,,296,1e7,train,6.615049839019775,6.735340595245361
8046,11040N2,single,half,111,5e5,train,5.430269718170166,4.977008819580078
8047,11040N2,single,half,111,1e7,train,25.5563907623291,24.581357955932617
8048,11040N2,single,half,231,5e5,train,0.9229642748832703,1.0871586799621582
8049,11040N2,single,half,231,1e7,train,10.320831298828125,9.71871566772461
8050,11040N2,single,half,296,5e5,train,0.49583908915519714,0.5779361724853516
8051,11040N2,single,half,296,1e7,train,7.441271781921387,7.006791114807129
8052,11040N2,single,all,111,5e5,train,7.913118839263916,7.592175006866455
8053,11040N2,single,all,111,1e7,train,26.954818725585938,25.943849563598633
8054,11040N2,single,all,231,5e5,train,1.206943154335022,1.429117202758789
8055,11040N2,single,all,231,1e7,train,11.488792419433594,11.257744789123535
8056,11040N2,single,all,296,5e5,train,0.5902921557426453,0.5839967727661133
8057,11040N2,single,all,296,1e7,train,8.120308876037598,7.643967151641846
8058,11040N2,two,half,111,5e5,train,6.790165901184082,7.383941173553467
8059,11040N2,two,half,111,1e7,train,26.122928619384766,25.435583114624023
8060,11040N2,two,half,231,5e5,train,0.8964678645133972,1.146347999572754
8061,11040N2,two,half,231,1e7,train,10.642462730407715,10.287298202514648
8062,11040N2,two,half,296,5e5,train,0.49032163619995117,0.48638153076171875
8063,11040N2,two,half,296,1e7,train,7.512315273284912,7.364157199859619
8064,11040N2,two,all,111,5e5,train,9.744983673095703,11.156944274902344
8065,11040N2,two,all,111,1e7,train,27.68071174621582,27.644855499267578
8066,11040N2,two,all,231,5e5,train,1.2926911115646362,1.8363728523254395
8067,11040N2,two,all,231,1e7,train,12.204926490783691,12.285696029663086
8068,11040N2,two,all,296,5e5,train,0.6084224581718445,1.2701730728149414
8069,11040N2,two,all,296,1e7,train,8.394258499145508,8.75576114654541
8070,20490N2,ori,,111,5e5,train,2.7659637928009033,2.2106075286865234
8071,20490N2,ori,,111,1e7,train,18.4257755279541,21.96310806274414
8072,20490N2,ori,,231,5e5,train,0.4296621084213257,0.5368318557739258
8073,20490N2,ori,,231,1e7,train,6.590571403503418,7.663344383239746
8074,20490N2,ori,,296,5e5,train,0.27185529470443726,0.10803842544555664
8075,20490N2,ori,,296,1e7,train,4.56967830657959,5.484816551208496
8076,20490N2,single,half,111,5e5,train,6.886106967926025,6.2359843254089355
8077,20490N2,single,half,111,1e7,train,20.069339752197266,23.45061683654785
8078,20490N2,single,half,231,5e5,train,1.103371262550354,0.7172741889953613
8079,20490N2,single,half,231,1e7,train,8.48963737487793,9.313145637512207
8080,20490N2,single,half,296,5e5,train,0.4487167000770569,0.7343883514404297
8081,20490N2,single,half,296,1e7,train,5.710571765899658,6.180121421813965
8082,20490N2,single,all,111,5e5,train,10.009928703308105,9.355706214904785
8083,20490N2,single,all,111,1e7,train,22.295127868652344,25.604461669921875
8084,20490N2,single,all,231,5e5,train,1.7389096021652222,1.0864238739013672
8085,20490N2,single,all,231,1e7,train,9.988836288452148,11.052125930786133
8086,20490N2,single,all,296,5e5,train,0.6956934928894043,0.6357126235961914
8087,20490N2,single,all,296,1e7,train,6.809112548828125,7.495378017425537
8088,20490N2,two,half,111,5e5,train,9.996267318725586,8.678378105163574
8089,20490N2,two,half,111,1e7,train,22.993579864501953,24.834400177001953
8090,20490N2,two,half,231,5e5,train,1.0708389282226562,1.6196565628051758
8091,20490N2,two,half,231,1e7,train,9.657156944274902,10.458605766296387
8092,20490N2,two,half,296,5e5,train,0.4693666100502014,0.5407967567443848
8093,20490N2,two,half,296,1e7,train,6.258735179901123,6.809440612792969
8094,20490N2,two,all,111,5e5,train,11.15048885345459,12.354923248291016
8095,20490N2,two,all,111,1e7,train,22.017982482910156,26.821548461914062
8096,20490N2,two,all,231,5e5,train,2.00810170173645,2.2699174880981445
8097,20490N2,two,all,231,1e7,train,10.33249282836914,12.554457664489746
8098,20490N2,two,all,296,5e5,train,0.7251741886138916,0.9717268943786621
8099,20490N2,two,all,296,1e7,train,7.009729862213135,8.53958797454834
8100,13100N2,ori,,111,5e5,train,3.9425222873687744,4.606830596923828
8101,13100N2,ori,,111,1e7,train,25.431194305419922,23.66767692565918
8102,13100N2,ori,,231,5e5,train,0.5928900837898254,0.6230807304382324
8103,13100N2,ori,,231,1e7,train,8.78172492980957,8.402555465698242
8104,13100N2,ori,,296,5e5,train,0.38759323954582214,0.34433507919311523
8105,13100N2,ori,,296,1e7,train,6.099590301513672,5.921807289123535
8106,13100N2,single,half,111,5e5,train,8.69804859161377,10.975637435913086
8107,13100N2,single,half,111,1e7,train,27.817968368530273,27.29871368408203
8108,13100N2,single,half,231,5e5,train,1.54734468460083,1.8620753288269043
8109,13100N2,single,half,231,1e7,train,11.219836235046387,11.947267532348633
8110,13100N2,single,half,296,5e5,train,0.6747242212295532,0.8068752288818359
8111,13100N2,single,half,296,1e7,train,7.712228298187256,8.096559524536133
8112,13100N2,single,all,111,5e5,train,14.099803924560547,13.184207916259766
8113,13100N2,single,all,111,1e7,train,31.105770111083984,27.275663375854492
8114,13100N2,single,all,231,5e5,train,2.3250770568847656,2.8093013763427734
8115,13100N2,single,all,231,1e7,train,13.861353874206543,12.927579879760742
8116,13100N2,single,all,296,5e5,train,0.9162494540214539,0.9794487953186035
8117,13100N2,single,all,296,1e7,train,9.414836883544922,8.665132522583008
8118,13100N2,two,half,111,5e5,train,11.83327579498291,12.967144012451172
8119,13100N2,two,half,111,1e7,train,28.886302947998047,26.591556549072266
8120,13100N2,two,half,231,5e5,train,1.645553469657898,1.8730120658874512
8121,13100N2,two,half,231,1e7,train,12.281686782836914,12.115447998046875
8122,13100N2,two,half,296,5e5,train,0.6955820322036743,0.9481091499328613
8123,13100N2,two,half,296,1e7,train,8.28447437286377,8.267230987548828
8124,13100N2,two,all,111,5e5,train,16.615345001220703,16.09963607788086
8125,13100N2,two,all,111,1e7,train,30.42645263671875,27.24850845336914
8126,13100N2,two,all,231,5e5,train,3.208893299102783,3.7665700912475586
8127,13100N2,two,all,231,1e7,train,14.734938621520996,13.988027572631836
8128,13100N2,two,all,296,5e5,train,1.192374348640442,1.647552490234375
8129,13100N2,two,all,296,1e7,train,10.092328071594238,9.817697525024414
8130,16142N2,ori,,111,5e5,train,2.956888437271118,3.716327428817749
8131,16142N2,ori,,111,1e7,train,24.06296157836914,24.07994842529297
8132,16142N2,ori,,231,5e5,train,0.5654825568199158,0.6225199699401855
8133,16142N2,ori,,231,1e7,train,8.725157737731934,8.48002815246582
8134,16142N2,ori,,296,5e5,train,0.37895825505256653,0.21854782104492188
8135,16142N2,ori,,296,1e7,train,6.272197723388672,5.843401908874512
8136,16142N2,single,half,111,5e5,train,8.7849760055542,11.027997970581055
8137,16142N2,single,half,111,1e7,train,27.268863677978516,26.662620544433594
8138,16142N2,single,half,231,5e5,train,1.4094691276550293,1.8189520835876465
8139,16142N2,single,half,231,1e7,train,11.482181549072266,11.442983627319336
8140,16142N2,single,half,296,5e5,train,0.6363007426261902,0.7828397750854492
8141,16142N2,single,half,296,1e7,train,7.884496212005615,7.717801570892334
8142,16142N2,single,all,111,5e5,train,14.013605117797852,16.004905700683594
8143,16142N2,single,all,111,1e7,train,31.092742919921875,28.963138580322266
8144,16142N2,single,all,231,5e5,train,2.6717140674591064,3.1436004638671875
8145,16142N2,single,all,231,1e7,train,14.502603530883789,14.231451988220215
8146,16142N2,single,all,296,5e5,train,1.0548516511917114,1.1457839012145996
8147,16142N2,single,all,296,1e7,train,9.940730094909668,9.95296859741211
8148,16142N2,two,half,111,5e5,train,10.906068801879883,14.220593452453613
8149,16142N2,two,half,111,1e7,train,28.07171630859375,27.623533248901367
8150,16142N2,two,half,231,5e5,train,2.1179826259613037,2.403071880340576
8151,16142N2,two,half,231,1e7,train,12.57055950164795,12.906035423278809
8152,16142N2,two,half,296,5e5,train,0.8428066372871399,0.9559454917907715
8153,16142N2,two,half,296,1e7,train,8.851249694824219,8.600830078125
8154,16142N2,two,all,111,5e5,train,16.456422805786133,19.594844818115234
8155,16142N2,two,all,111,1e7,train,30.702014923095703,29.959354400634766
8156,16142N2,two,all,231,5e5,train,3.9081361293792725,4.769085884094238
8157,16142N2,two,all,231,1e7,train,15.5526762008667,16.058305740356445
8158,16142N2,two,all,296,5e5,train,1.482042670249939,1.7959318161010742
8159,16142N2,two,all,296,1e7,train,10.889325141906738,11.093358993530273
8160,15252N2,ori,,111,5e5,train,3.3030309677124023,2.6802611351013184
8161,15252N2,ori,,111,1e7,train,24.76302146911621,24.777130126953125
8162,15252N2,ori,,231,5e5,train,0.5542586445808411,0.4500408172607422
8163,15252N2,ori,,231,1e7,train,8.739082336425781,8.898494720458984
8164,15252N2,ori,,296,5e5,train,0.37068280577659607,0.5215644836425781
8165,15252N2,ori,,296,1e7,train,6.184393882751465,6.055108070373535
8166,15252N2,single,half,111,5e5,train,10.173935890197754,8.879404067993164
8167,15252N2,single,half,111,1e7,train,28.35939598083496,26.19287872314453
8168,15252N2,single,half,231,5e5,train,1.1986842155456543,1.7060422897338867
8169,15252N2,single,half,231,1e7,train,11.821656227111816,11.393060684204102
8170,15252N2,single,half,296,5e5,train,0.5880038738250732,0.8892765045166016
8171,15252N2,single,half,296,1e7,train,8.034956932067871,7.513625621795654
8172,15252N2,single,all,111,5e5,train,12.719438552856445,11.254924774169922
8173,15252N2,single,all,111,1e7,train,30.339963912963867,25.908470153808594
8174,15252N2,single,all,231,5e5,train,3.0077006816864014,2.546949863433838
8175,15252N2,single,all,231,1e7,train,14.006179809570312,12.056387901306152
8176,15252N2,single,all,296,5e5,train,1.1920405626296997,0.8453969955444336
8177,15252N2,single,all,296,1e7,train,9.93183422088623,8.405665397644043
8178,15252N2,two,half,111,5e5,train,11.08176326751709,10.396742820739746
8179,15252N2,two,half,111,1e7,train,28.12382698059082,25.66702651977539
