5517,6,,,,,,,,,
LCD,PLD,AGSA,Density,VF,dH,LNG-ANG_WC,ANG_WC,5bar,6bar,65bar
6.26431,4.41375,723.042,1.54927,0.4916,-22.02867894,103.9581412,59.73406414,97.6561918,201.614333,157.3902559
8.8166,5.02584,1037.04,1.25296,0.55,-17.63209296,103.8430136,58.68256264,62.14294937,165.9859629,120.825512
6.78942,4.98966,750.605,1.39975,0.4732,-19.00370571,103.7856709,46.10233555,66.86021425,170.6458852,112.9625498
6.88083,5.87111,1004.61,1.38485,0.5404,-18.55657062,103.6942868,56.75572429,86.03785616,189.732143,142.7935804
6.49703,6.20959,889.024,1.36194,0.5246,-17.76906376,103.6635403,55.3226913,68.90237682,172.5659172,124.2250681
5.52201,5.05683,522.32,1.5754,0.431,-16.06783743,103.5884868,63.7366651,33.23844697,136.8269337,96.97511207
7.05263,6.93916,1333.69,1.17979,0.5826,-18.71304191,103.5834695,68.26696462,150.5378163,254.1212858,218.8047809
4.42679,4.26632,831.931,1.31307,0.5278,-22.91773277,103.5674108,30.9706064,82.77717875,186.3445895,113.7477851
6.60108,5.14039,1121.89,1.17875,0.5472,-25.3038877,103.4959691,51.68076558,80.28375911,183.7797282,131.9645247
5.62673,5.01808,1288.32,1.04593,0.553,-20.17486704,103.4815419,41.00950541,82.91380136,186.3953433,123.9233068
4.9495,3.77508,601.24,1.28384,0.4782,-23.78367956,103.4688247,69.28845671,68.52644408,171.9952688,137.8149008
5.94737,5.16221,1055.29,1.2314,0.534,-19.36448973,103.3747304,46.69269323,81.35113426,184.7258647,128.0438275
7.30425,6.5808,825.812,1.26614,0.4964,-16.50288661,103.3705269,55.85630673,46.13847244,149.5089993,101.9947792
5.0309,3.85268,779.228,1.48251,0.5,-21.16174571,103.2463832,46.96180359,82.36818314,185.6145664,129.3299867
6.07415,4.27878,1720.06,0.965162,0.5906,-20.08260064,103.1637223,59.90434643,91.2156125,194.3793348,151.1199589
6.03379,4.847,1426.17,1.05247,0.5354,-21.95817686,103.1533627,60.35892586,88.99488009,192.1482428,149.353806
5.26261,4.12424,593.325,2.16673,0.5212,-20.2693539,103.1075682,55.31638064,70.74557765,173.8531459,126.0619583
4.82249,4.38256,459.371,1.56156,0.4084,-15.81037376,103.098374,62.16071473,32.20792872,135.3063027,94.36864345
6.00758,5.1022,1246.86,1.07326,0.5502,-18.41482958,103.0923341,53.29039974,71.32962743,174.4219615,124.6200272
6.13983,5.63757,1351.17,1.11988,0.5868,-18.4006891,103.0566645,61.10381596,85.87812631,188.9347909,146.9819423
5.2765,4.32303,780.005,1.36723,0.5024,-20.95902246,102.9991367,51.10541384,66.82434734,169.823484,117.9297612
4.92775,3.91462,761.713,1.78273,0.5942,-17.27953661,102.9754678,67.36426279,51.93538476,154.9108526,119.2996476
6.08213,4.77192,1571.04,1.01187,0.5968,-21.2191348,102.9526088,52.42273409,102.6001114,205.5527202,155.0228455
7.28303,6.53777,809.6,1.26957,0.5124,-16.57486195,102.947564,56.3839715,46.02492414,148.9724881,102.4088956
6.36711,5.56438,918.502,1.45682,0.5148,-18.29714253,102.9260965,58.719239,71.60159858,174.527695,130.3208376
5.11247,4.01648,1278.39,1.07778,0.5672,-22.14298954,102.8624415,70.81066201,88.3609147,191.2233562,159.1715767
5.87047,3.9227,1559.38,0.947947,0.5784,-20.19610541,102.8536169,51.2202214,99.45950134,202.3131182,150.6797227
4.90586,4.18695,769.617,1.66342,0.5884,-21.41517598,102.8339853,55.29486993,112.9814052,215.8153905,168.2762752
5.89344,4.18847,1712.48,0.984353,0.5842,-21.25401093,102.4943593,58.99945763,102.050883,204.5452423,161.0503406
6.01435,4.39558,1209.89,1.05478,0.5208,-19.73178147,102.4895592,55.74587841,79.03909439,181.5286536,134.7849728
4.68317,4.00278,1039.37,1.1931,0.5976,-16.59022897,102.4723054,64.51201558,31.2497326,133.722038,95.76174818
8.97205,3.95645,208.786,0.992163,0.5564,-20.86404444,102.4111729,57.66275952,54.14647967,156.5576525,111.8092392
5.78427,4.68209,984.721,1.52654,0.622,-19.29804129,102.3792826,43.53547694,92.76599692,195.1452795,136.3014739
5.20436,4.63461,1243.27,1.48152,0.653,-18.49207795,102.3291878,66.09386349,90.5622159,192.8914037,156.6560794
5.26106,4.80157,1165.13,1.1048,0.553,-18.69383314,102.2133586,67.72227042,73.97075554,176.1841141,141.693026
6.92788,4.09866,746.758,1.5951,0.5576,-18.25230343,102.1958966,65.90754374,53.70974485,155.9056414,119.6172886
5.48641,4.37851,917.982,1.55041,0.5816,-19.24869629,102.1649378,50.71556951,86.71717795,188.8821158,137.4327475
8.8251,3.77258,192.891,0.998614,0.5614,-20.74821947,102.1470498,59.12027119,54.27950211,156.4265519,113.3997733
5.91316,5.13983,1043.66,1.23456,0.5342,-19.43125631,102.1015814,48.97138639,80.64177348,182.7433548,129.6131599
5.49131,3.77257,1186.23,1.16939,0.5526,-21.93798474,102.0246601,59.32329152,102.7186225,204.7432826,162.041914
7.217,3.79865,1338.44,1.29774,0.621,-19.69839706,101.9549592,85.44944038,98.596799,200.5517582,184.0462394
6.83308,6.12106,885.204,1.18929,0.5126,-18.55791499,101.8584438,51.86902508,66.31572626,168.1741701,118.1847513
6.76077,5.17427,1446.52,1.08432,0.5588,-19.78332371,101.7743136,52.80633412,105.646199,207.4205126,158.4525331
5.99001,5.4678,1259.17,1.06078,0.5666,-18.70090267,101.7462408,61.29203353,74.30679387,176.0530347,135.5988274
6.67259,5.28318,971.384,1.1406,0.4988,-19.03985338,101.736172,52.06425514,65.10887868,166.8450507,117.1731338
6.47963,5.00163,918.775,1.24165,0.5246,-21.94642889,101.7182817,54.66030874,61.05270448,162.7709862,115.7130132
8.90504,3.86123,203.369,1.0015,0.5542,-21.16172571,101.664585,59.14805918,52.29522645,153.9598114,111.4432856
6.35655,5.73728,901.992,1.45753,0.5226,-18.29334725,101.5661824,58.97297449,73.53048086,175.0966632,132.5034553
5.13693,3.97105,1319.28,0.982113,0.5422,-20.69280834,101.4819499,63.80349967,74.53296104,176.0149109,138.3364607
7.04809,6.65056,973.134,1.241,0.527,-20.10182132,101.4240747,64.61560172,94.76471362,196.1887883,159.3803153
5.60935,4.76331,1243.85,1.11089,0.563,-18.81038021,101.379517,48.3601167,81.45874767,182.8382647,129.8188644
6.12679,5.53694,1169.52,1.24903,0.5518,-17.97016771,101.3583751,56.2944167,81.420663,182.7790381,137.7150797
6.59267,5.18923,1079.15,1.24447,0.5474,-17.46254468,101.3444107,67.5102404,58.41121218,159.7556229,125.9214526
5.91307,3.93225,1642.33,0.947393,0.5826,-20.17001329,101.3390657,53.32100666,101.2061622,202.5452279,154.5271689
5.30179,4.55872,1178.6,1.39948,0.5718,-19.23641093,101.2286416,65.63260753,91.8943899,193.1230315,157.5269974
6.30851,5.69775,919.348,1.46389,0.52,-18.34364684,101.1544033,59.23045665,72.12138966,173.275793,131.3518463
6.84915,5.33678,1213.86,1.1268,0.5334,-18.39612352,101.0332883,53.66358781,86.14012549,187.1734138,139.8037133
5.11247,3.90242,769.817,1.50181,0.5508,-20.99212493,101.0189045,69.89730491,81.78416433,182.8030688,151.6814692
4.84062,3.90347,1252.23,0.992255,0.541,-20.510733,100.9913226,56.76648958,57.89044256,158.8817652,114.6569321
5.33635,3.74229,906.899,1.17983,0.5116,-19.61908524,100.9887532,78.52066649,66.70104871,167.6898019,145.2217152
6.71056,3.90525,732.768,1.19472,0.5094,-15.41275554,100.9683081,44.52356896,22.42887277,123.3971809,66.95244173
8.8329,3.77071,192.958,1.00158,0.5486,-20.70559631,100.9274955,57.7853051,55.23966068,156.1671562,113.0249658
7.25727,6.70407,860.551,1.2275,0.4792,-18.83906644,100.8711027,49.36153992,67.1437303,168.014833,116.5052702
5.15548,4.03539,697.251,1.3667,0.456,-16.81556834,100.7418853,51.3766272,20.88588905,121.6277743,72.26251625
7.16555,6.65101,720.995,1.28891,0.4824,-15.99988958,100.6964514,51.5231241,38.04931378,138.7457652,89.57243788
7.42959,4.86526,632.478,1.59483,0.5194,-15.62593861,100.6911861,55.0331201,35.05232243,135.7435085,90.08544253
5.3893,5.04349,483.187,1.74291,0.4972,-14.83194411,100.6487424,61.75620959,21.39984252,122.0485849,83.15605211
6.59897,5.83765,1195.03,1.15867,0.5454,-18.56926829,100.5512924,57.39076197,80.14833959,180.699632,137.5391016
5.59298,4.92807,1231.35,1.15802,0.5614,-19.60244886,100.4808917,46.30466534,62.74043419,163.2213259,109.0450995
5.43641,4.11889,1371.05,1.10203,0.521,-21.0394434,100.409924,24.80449285,85.87066435,186.2805883,110.6751572
6.72021,5.65873,1042.37,1.01181,0.5302,-14.73824549,100.3786864,53.38438077,23.03493666,123.4136231,76.41931743
5.10436,4.21189,897.196,1.19023,0.5162,-20.91907181,100.3762349,24.8126692,79.11661169,179.4928466,103.9292809
8.56333,4.80503,1028.95,1.42554,0.5898,-18.19103133,100.3229298,66.48589092,85.35158389,185.6745137,151.8374748
6.08333,5.37096,1335.14,1.04043,0.5492,-21.54016386,100.2962667,49.72503674,101.3003126,201.5965793,151.0253493
5.84513,5.03009,656.921,1.22272,0.473,-16.69661193,100.2867197,49.49993051,26.97572982,127.2624495,76.47566032
5.45181,5.00801,1603.69,0.91452,0.6234,-18.35166734,100.1402837,80.55606026,88.4492679,188.5895516,169.0053282
6.04771,4.78066,1393.84,1.07351,0.5402,-22.61063444,100.0479987,56.11480782,91.60354375,191.6515424,147.7183516
6.32453,3.80789,1113.27,1.2534,0.5634,-19.17678892,100.0347039,58.39107859,80.37139547,180.4060994,138.7624741
5.50596,4.34891,1234.76,1.09649,0.5396,-22.27109532,99.96703909,42.77585925,107.0875309,207.05457,149.8633902
6.0722,4.11181,1302.94,1.16455,0.582,-18.25759331,99.94969123,60.67057108,69.38249699,169.3321882,130.0530681
9.32317,7.02793,1002.38,1.11445,0.5458,-15.94674857,99.76383507,63.0430034,63.59403268,163.3578678,126.6370361
6.1889,4.79306,1433.16,1.08178,0.566,-21.05368265,99.71471797,45.23463991,98.66535251,198.3800705,143.8999924
5.58391,4.38224,1010.49,1.48991,0.5618,-21.15632939,99.70666428,45.58712056,107.3532737,207.059938,152.9403943
6.92653,4.99633,1358.39,1.00914,0.5476,-18.99594145,99.68937487,65.04967912,86.5087461,186.198121,151.5584252
6.62446,4.36886,1320.21,1.02982,0.5506,-19.34332928,99.54699746,61.39045347,83.39195672,182.9389542,144.7824102
6.29847,5.43889,780.315,1.11326,0.5092,-16.23587868,99.53482591,53.77495108,30.18248402,129.7173099,83.9574351
5.37118,4.47094,851.347,1.34967,0.5126,-20.94406007,99.51410015,55.58095527,77.32277568,176.8368758,132.9037309
8.83128,4.93156,696.779,1.43518,0.4548,-23.18802892,99.51337437,55.2887795,58.29844073,157.8118151,113.5872202
4.92906,3.897,1259.46,1.27844,0.5778,-22.28130813,99.45570539,46.63376154,115.5503987,215.006104,162.1841602
4.42954,4.04745,237.458,1.74484,0.3944,-20.26169711,99.44025558,29.71650615,34.02492694,133.4651825,63.74143309
6.79559,5.48299,775.661,1.25271,0.5152,-21.68351439,99.37990849,48.5926652,31.91168271,131.2915912,80.50434792
6.31092,5.4451,743.833,1.11362,0.4926,-16.39635414,99.36720772,56.82599673,30.02024706,129.3874548,86.84624379
6.98697,4.68882,1309.49,1.0268,0.578,-20.36559275,99.29042307,49.18089733,94.76378791,194.054211,143.9446852
5.23926,3.75063,1189.19,1.23622,0.5596,-20.67107801,99.28790544,54.51466909,102.4923498,201.7802553,157.0070189
6.86119,5.90135,961.891,1.44731,0.5532,-19.97356165,99.28515046,48.98204878,100.3708759,199.6560263,149.3529246
6.54525,6.39623,759.929,1.38595,0.5308,-18.83954459,99.08937218,62.22400662,61.8415101,160.9308823,124.0655167
5.40643,4.54366,896.109,1.71115,0.5346,-19.21354919,99.03159696,67.02769163,82.61707571,181.6486727,149.6447673
5.61373,5.00672,1799.64,1.03591,0.6158,-18.2815758,99.01168857,61.46040456,105.3578091,204.3694976,166.8182136
6.24558,4.36754,1247.65,1.21214,0.5622,-19.11432426,98.96251325,51.18248892,85.06411543,184.0266287,136.2466044
5.42718,3.85622,1198.67,1.10521,0.5418,-20.27284447,98.82058244,59.47302596,84.47699157,183.297574,143.9500175
5.76478,3.88293,1401.64,0.975082,0.5706,-20.77594655,98.75025469,43.77684139,103.1060799,201.8563346,146.8829213
5.94331,4.25493,1544.44,1.03057,0.5584,-20.75314132,98.66690466,54.35399678,103.1536556,201.8205602,157.5076524
5.33833,4.09777,1430.95,1.02323,0.5698,-20.36512169,98.65527677,58.96152069,75.09708087,173.7523576,134.0586016
5.81197,4.41358,1435.01,1.02947,0.5556,-20.39714597,98.61783126,45.13053175,86.99733111,185.6151624,132.1278629
5.79063,4.60472,380.187,1.33492,0.4564,-19.27777008,98.54871231,58.23745534,68.5063941,167.0551064,126.7438494
7.34441,7.09707,391.232,2.2234,0.5432,-13.10753495,98.43019075,54.82572986,19.12608468,117.5562754,73.95181454
7.23442,6.64943,762.382,1.25736,0.4932,-15.56332624,98.16765168,52.43702007,36.95646508,135.1241168,89.39348515
4.76594,3.97544,1250.83,1.17247,0.5002,-22.26837061,98.13731397,54.29209059,122.5227659,220.6600799,176.8148565
6.7467,5.80608,980.494,1.39203,0.5394,-18.68704382,98.00255184,56.5751471,83.69767855,181.7002304,140.2728256
5.87643,3.82611,1426.23,1.02895,0.5682,-22.08721322,97.82859795,60.77574952,98.6253647,196.4539626,159.4011142
4.40802,3.96618,625.544,1.42784,0.5072,-20.20477166,97.807248,62.10739879,55.60020157,153.4074496,117.7076004
6.06928,5.16457,1440.79,0.997154,0.5782,-19.44404562,97.73517779,50.75458654,74.1736206,171.9087984,124.9282071
5.8948,5.11958,1066.71,1.23559,0.5368,-19.45862029,97.67504565,48.3009085,80.74172634,178.416772,129.0426348
4.41727,4.22902,822.523,1.31505,0.5234,-22.95094493,97.66963146,32.03161513,80.54476977,178.2144012,112.5763849
6.65259,5.04516,1114.24,1.17392,0.5524,-25.42018163,97.60583624,53.47313627,79.92077027,177.5266065,133.3939065
7.32716,4.70103,1200.1,1.09896,0.6082,-13.96044989,97.58943099,49.46478299,23.04764309,120.6370741,72.51242608
4.41725,4.15949,976.371,1.15817,0.53,-19.8827695,97.55131587,48.66729363,60.78543683,158.3367527,109.4527305
7.20474,5.54936,375.269,2.98733,0.4558,-25.28369373,97.5333038,53.94591865,125.6920466,223.2253504,179.6379652
5.76642,3.81153,1169.08,1.03317,0.5546,-22.48237852,97.4945425,68.20587075,110.9896373,208.4841798,179.195508
5.4044,4.48945,871.248,1.33709,0.513,-20.71798946,97.37693329,56.91332703,78.83634365,176.2132769,135.7496707
5.50168,5.08562,1143.4,1.08026,0.5322,-22.45729508,97.30989902,44.88488,90.07232101,187.38222,134.957201
5.70065,4.00684,724.987,1.58378,0.5174,-20.51651415,97.28420455,41.79245777,78.39895536,175.6831599,120.1914131
6.88318,5.09054,721.91,1.58969,0.53,-17.18600968,97.25050693,55.5914038,55.51798066,152.7684876,111.1093845
5.74941,4.06197,683.482,1.46194,0.4946,-20.33498898,97.24677819,46.01560816,70.80361777,168.050396,116.8192259
5.83475,4.30482,688.601,1.2153,0.5296,-22.83236457,97.24353923,57.24478731,74.82809317,172.0716324,132.0728805
6.88886,4.03008,1071.32,1.04955,0.5406,-22.43800325,97.19896502,51.26858065,74.45933387,171.6582989,125.7279145
6.52014,5.78584,454.292,1.60919,0.4398,-17.92764892,97.18812899,39.55389147,38.60072278,135.7888518,78.15461425
4.44927,3.87743,279.858,1.20216,0.504,-21.79083856,97.00454374,29.13303006,32.73610956,129.7406533,61.86913962
5.31747,4.41438,837.223,1.35237,0.5218,-21.02059685,96.78093169,55.85782595,79.92573879,176.7066705,135.7835647
4.77299,3.85637,1293.81,0.998724,0.5602,-22.80145095,96.73942127,54.38063553,89.47335334,186.2127746,143.8539889
5.78941,4.64204,895.611,1.32315,0.5286,-21.30372049,96.68575514,60.28954908,93.84036075,190.5261159,154.1299098
6.57983,4.76512,1180.8,1.04327,0.5518,-18.8957683,96.65598261,44.77859211,70.59311828,167.2491009,115.3717104
6.46234,4.56978,511.358,1.32198,0.4376,-19.14548994,96.65212771,40.51021797,37.60999081,134.2621185,78.12020878
5.22809,3.75233,804.973,1.80933,0.5686,-19.9034964,96.63106838,46.64728199,90.18265831,186.8137267,136.8299403
6.67757,5.81943,858.263,1.11834,0.5032,-16.37205107,96.53698342,54.44140913,34.24312113,130.7801045,88.68453026
5.42414,4.17526,1388.68,1.15055,0.5668,-21.66905572,96.4669122,59.24224663,120.2791872,216.7460994,179.5214338
5.38066,4.73377,1705.42,1.02212,0.596,-18.31855257,96.45801925,61.92653984,96.96408179,193.422101,158.8906216
5.94599,4.30466,1361.63,1.08689,0.5432,-21.97094495,96.43872933,55.31814043,86.71163043,183.1503598,142.0297709
6.77386,4.80527,1357.69,1.02251,0.5348,-19.24405207,96.41272872,63.66558794,87.63918273,184.0519115,151.3047707
6.5257,5.85477,1135.97,1.16183,0.544,-18.9476774,96.41007239,37.3925478,77.46599725,173.8760696,114.8585451
5.65614,4.89759,1118.62,1.11309,0.5586,-20.64218836,96.3185781,40.13996888,82.19693177,178.5155099,122.3369007
6.57261,5.08535,1105.73,1.19171,0.5486,-25.67111132,96.30226658,50.93086218,84.0573512,180.3596178,134.9882134
4.70069,3.85298,1012.99,1.25512,0.5644,-22.37526295,96.30217093,54.92481761,83.41288411,179.715055,138.3377017
6.67584,5.81143,812.727,1.12235,0.4922,-16.02428589,96.27600943,53.34297527,32.22396944,128.4999789,85.56694471
12.40074,10.67498,281.711,2.29878,0.4982,-11.05588255,96.25427197,49.81225354,10.47317815,106.7274501,60.2854317
6.06535,4.45301,893.908,1.35673,0.533,-21.65659074,96.20601998,50.20218698,74.85116535,171.0571853,125.0533523
6.42335,4.78031,948.038,1.15007,0.529,-15.68442897,96.1654812,45.45404463,29.73692603,125.9024072,75.19097066
4.54438,4.10807,251.357,1.72564,0.3964,-20.28929353,96.1413057,35.74290726,35.20486176,131.3461675,70.94776902
5.95724,5.2412,971.741,1.32376,0.5334,-20.2954919,96.05390628,52.58596704,82.00627582,178.0601821,134.5922429
6.40452,5.65537,1143.08,1.17792,0.5262,-18.9307406,96.02828228,55.14873482,80.75280951,176.7810918,135.9015443
5.22333,3.76094,1172.61,1.23729,0.566,-20.70746513,96.02486767,53.62798184,101.9230159,197.9478836,155.5509977
5.45688,4.84274,1311.34,1.09301,0.552,-21.63914292,95.89785029,45.42617765,102.0757149,197.9735652,147.5018925
5.46375,4.23769,384.9,1.76848,0.5068,-16.69719946,95.86731233,50.18345314,25.39995033,121.2672627,75.58340347
6.49326,4.67833,585.104,1.72093,0.4342,-21.39135905,95.85929764,79.72584153,91.38824249,187.2475401,171.114084
5.00416,3.86566,1104.07,1.13683,0.5352,-23.25637013,95.84016448,41.05647616,87.50728493,183.3474494,128.5637611
5.64071,4.66315,1232.11,1.16869,0.5486,-17.85196717,95.83996696,59.55696824,63.19546643,159.0354334,122.7524347
5.80287,4.05167,1044.53,1.21698,0.5248,-21.31200702,95.72762242,42.57333338,63.9248371,159.6524595,106.4981705
6.78739,5.78928,978.277,1.3933,0.5382,-18.66011638,95.69085149,55.35762025,84.4218274,180.1126789,139.7794477
5.67031,4.17239,1254.63,1.18787,0.5346,-19.38614964,95.69066413,51.38712872,92.0320774,187.7227415,143.4192061
6.29106,4.05521,1230.54,1.04109,0.5072,-23.50414411,95.64553972,42.30285136,84.18191606,179.8274558,126.4847674
6.66976,4.5166,502.516,1.58721,0.4778,-18.92961748,95.62536306,45.92106894,40.88852915,136.5138922,86.80959809
6.71223,5.81974,1036.94,1.15116,0.4982,-18.95630899,95.58601298,50.69671602,76.75711146,172.3431244,127.4538275
5.65308,5.10575,1330.51,1.08357,0.5522,-21.06549475,95.44107536,54.74228351,107.0021706,202.443246,161.7444541
5.45406,4.34442,898.914,1.56119,0.5862,-20.84539302,95.39890623,38.37516966,103.820371,199.2192772,142.1955407
6.08923,4.67292,1800.94,0.939565,0.6024,-19.55531072,95.39861031,55.65226249,110.5975415,205.9961518,166.249804
5.44312,5.07173,1270.86,1.06786,0.5604,-18.09277277,95.39409787,65.78509061,75.7052039,171.0993018,141.4902945
7.06657,4.49673,624.842,1.70049,0.5092,-18.91918656,95.32702932,58.15721243,50.07358445,145.4006138,108.2307969
5.69309,4.64481,1020.06,1.18335,0.5368,-20.58338228,95.14813232,38.43291034,71.4410925,166.5892248,109.8740028
4.43369,3.93895,1109.42,1.01112,0.495,-22.87074827,95.06673338,37.49876599,80.51741122,175.5841446,118.0161772
5.59771,4.30891,1400.87,1.06696,0.5474,-19.91440309,95.06453689,57.85170334,91.06264974,186.1271866,148.9143531
6.82031,5.9875,909.584,1.17466,0.5078,-18.10761071,95.0099063,51.96030735,66.80635392,161.8162602,118.7666613
6.85321,5.14986,1169.68,1.08872,0.539,-19.60989976,94.96584554,47.71060942,65.35373548,160.319581,113.0643449
5.98694,4.00719,1194.02,1.17836,0.5528,-20.71010946,94.96235634,47.96617833,84.11369661,179.0760529,132.0798749
7.29399,6.9774,298.397,1.83817,0.453,-14.96224378,94.90604992,52.26553442,18.53070853,113.4367584,70.79624294
6.00262,3.86824,772.734,1.31,0.4954,-20.28201327,94.89991309,37.43763841,64.64401552,159.5439286,102.0816539
6.7427,5.50308,924.951,1.44712,0.528,-18.89947962,94.88769732,48.29221824,88.20057508,183.0882724,136.4927933
5.22329,3.73672,1140.67,0.962226,0.5588,-23.40315213,94.86991831,58.27804999,91.76296142,186.6328797,150.0410114
5.63288,5.50957,1443.46,1.07586,0.5528,-21.55643816,94.74473213,62.60296538,86.48911666,181.2338488,149.092082
6.22529,4.73915,1205.3,1.09032,0.551,-21.2774444,94.63259171,40.75973237,77.91805233,172.550644,118.6777847
6.50043,5.82364,862.542,1.16086,0.5192,-18.03203637,94.53683956,38.57402464,48.80239347,143.339233,87.37641811
6.98892,4.35902,1304.78,1.03033,0.5432,-19.27373782,94.51329418,60.55264087,83.34032846,177.8536226,143.8929693
5.63813,4.777,1385.93,1.03115,0.5626,-21.09131696,94.50656295,48.76057148,76.26135803,170.767921,125.0219295
5.82794,3.93449,771.464,1.54928,0.4896,-21.03588655,94.49190974,47.30024199,81.88089247,176.3728022,129.1811345
8.12382,4.26401,837.087,1.06775,0.5044,-17.94836657,94.48678515,48.7118902,41.14826927,135.6350544,89.86015947
5.28259,5.11208,1256.95,1.1717,0.5292,-22.93676566,94.47967265,50.7482722,98.23742863,192.7171013,148.9857008
5.73732,4.27265,798.122,1.56934,0.5388,-20.32130941,94.42919398,57.70779247,77.94298415,172.3721781,135.6507766
6.60663,5.9994,447.396,2.29175,0.5236,-18.8998727,94.39969025,47.27065711,78.74167674,173.141367,126.0123339
6.08051,3.77232,743.994,1.56855,0.5416,-19.53265121,94.39879455,45.63448998,61.13832683,155.5371214,106.7728168
6.20964,5.49275,1091.58,1.19566,0.5212,-19.2512818,94.33782757,57.0468316,77.27439042,171.612218,134.321222
5.87678,5.11703,1032.57,1.23925,0.5332,-19.52659471,94.25130438,45.95930468,81.67438222,175.9256866,127.6336869
6.90621,5.13941,1145.95,1.10396,0.542,-20.7964378,94.16265813,47.09863383,70.20915128,164.3718094,117.3077851
5.49315,5.23582,1158.42,1.19412,0.511,-20.53570968,94.14602933,51.57967007,100.3673835,194.5134128,151.9470536
6.24477,5.59501,1125.85,1.19392,0.5328,-19.28104601,94.01995945,55.09327677,78.96276747,172.9827269,134.0560442
8.81259,5.05152,1020.3,1.42533,0.5856,-18.66865498,93.99413305,67.23924873,88.19458656,182.1887196,155.4338353
4.68587,4.02373,688.065,1.54626,0.4318,-19.09161908,93.91118718,45.68551714,82.96409994,176.8752871,128.6496171
5.30344,3.91416,906.183,1.18769,0.5266,-23.92089059,93.89513885,24.3049077,127.5516546,221.4467934,151.8565623
5.57662,4.55736,1122.37,1.15159,0.5342,-20.48539132,93.89279686,55.94046238,82.06992544,175.9627223,138.0103878
71.64119,71.50197,3461.66,0.179103,0.8986,-9.664493887,93.83451178,81.53724534,10.34141748,104.1759293,91.87866282
6.09418,3.77279,496.303,1.21681,0.507,-23.87812003,93.63260592,55.43965661,73.27016344,166.9027694,128.7098201
6.29424,5.40754,1122.06,1.19809,0.5334,-19.29915381,93.63042547,56.25060816,79.99736864,173.6277941,136.2479768
6.06958,4.72527,1874.87,0.935479,0.6012,-19.50428372,93.61935118,57.60358386,109.9445215,203.5638726,167.5481053
5.46454,4.64589,1166.57,1.16038,0.522,-20.21870133,93.59223873,45.02933326,87.14244144,180.7346802,132.1717747
6.08453,4.84553,1431.58,1.01993,0.5522,-19.30597883,93.53375968,55.17989814,92.5496799,186.0834396,147.729578
5.26252,4.91537,1285.85,1.15534,0.5246,-22.77921459,93.48712293,54.39330694,97.09124852,190.5783715,151.4845555
7.80071,4.22996,321.387,1.22507,0.564,-22.66127031,93.45432404,69.42976222,114.098817,207.553141,183.5285792
6.37317,3.74212,806.699,1.3114,0.5622,-19.44686625,93.38493282,35.20608218,44.10924846,137.4941813,79.31533064
6.12028,5.19313,1067.12,1.1257,0.5308,-21.29936223,93.28071633,26.86852349,74.46011797,167.7408343,101.3286415
6.94763,4.22525,525.382,1.5606,0.4464,-26.82895088,93.26467375,30.71315015,76.20932269,169.4739964,106.9224728
6.86758,5.14075,1147.17,1.11182,0.5514,-20.63827486,93.17274911,45.39317147,71.3286884,164.5014375,116.7218599
6.95809,4.53426,975.908,1.13212,0.4974,-21.06133329,93.08642835,51.28751412,74.27215265,167.358581,125.5596668
6.30412,4.59254,1133.14,1.11042,0.5296,-21.31485373,92.95178805,47.89290363,74.78330444,167.7350925,122.6762081
6.32198,5.70328,1129.02,1.18747,0.5322,-19.0770046,92.89255311,57.19431085,81.13599739,174.0285505,138.3303082
5.96211,4.62167,1066.62,1.10398,0.5062,-19.06493956,92.8834168,52.59633038,62.61207279,155.4954896,115.2084032
6.66297,4.23051,1109.9,1.06844,0.5198,-21.05971736,92.86876982,49.66893646,72.67062081,165.5393906,122.3395573
6.47898,5.73918,1167.25,1.16985,0.54,-18.85858069,92.85561721,57.55876587,80.75892394,173.6145411,138.3176898
6.89842,3.95926,960.232,1.2173,0.5192,-21.25888237,92.84236814,47.52278724,85.63750999,178.4798781,133.1602972
6.09614,5.02444,1427.73,1.07096,0.5558,-20.94025555,92.73231769,44.02718948,96.6487315,189.3810492,140.675921
5.89004,4.39215,948.466,1.54457,0.5138,-19.16163819,92.73084483,48.35815774,99.22642066,191.9572655,147.5845784
5.66299,4.65074,1093.85,1.30634,0.5386,-20.46298079,92.72145229,41.70608887,93.51631075,186.237763,135.2223996
5.85157,5.09863,1027.93,1.24567,0.5282,-19.60704236,92.60249512,46.21910711,80.42635419,173.0288493,126.6454613
5.1864,4.84916,1266.19,1.17199,0.5272,-23.19142204,92.53435649,51.54412821,100.4849557,193.0193121,152.0290839
5.36231,4.92388,1077.42,1.15349,0.5298,-19.45627986,92.50562826,45.18118699,74.15512635,166.6607546,119.3363133
7.29129,6.3252,1038.31,1.04682,0.5424,-24.43040275,92.47231471,40.52980647,65.50107668,157.9733914,106.0308832
5.66684,4.62581,1168.34,1.17377,0.5236,-20.05253713,92.39198335,43.13534732,87.82311583,180.2150992,130.9584631
5.47565,4.2045,961.352,1.31331,0.5292,-17.37767515,92.38040873,48.40458539,38.11682708,130.4972358,86.52141248
5.22922,5.1443,476.435,1.6171,0.5102,-19.3504012,92.37921105,51.49194792,61.87681785,154.2560289,113.3687658
5.90692,5.38954,1361.88,0.987787,0.583,-19.21366024,92.37662049,63.10452101,78.82080982,171.1974303,141.9253308
7.72141,4.20775,990.041,1.3484,0.5322,-21.95079481,92.3580825,59.96103953,96.4807565,188.838839,156.441796
