IP,EA,HomoLumoGap,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,VSA_EState1,HeavyAtomCount,NumHeteroatoms,MolLogP,MolMR,fr_halogen,SPS,LF,GWP
0.374979178,-0.134322125,0.28947,10.13888889,10.13888889,1.833333333,-1.833333333,0.399035058,6.5,64.034,62.018,64.0124565,24,0.262688867,-0.174104534,0.262688867,0.174104534,1.5,1.5,1.5,19.27694296,11.16506503,1.654325402,-1.536050703,1.850486367,-1.326044494,4.566708923,0.425645997,0.811278124,2.803039488,27.01955001,3.577350269,1.963035727,1.963035727,1.732050808,0.731517864,0.731517864,0.338689813,0.338689813,-0.4,3.245112498,3.6,0.984615385,3.6,22.74566092,20.27777778,4,2,1.3966,11.356,2,6.5,-1.886056648,-1.283996656
0.38933076,-0.04839982,0.27212,12.68013889,12.68013889,1.288966837,-7.852986111,0.490159537,16.04761905,346.086,343.062,346.002717,126,0.459647297,-0.194783832,0.459647297,0.194783832,0.476190476,0.761904762,1,19.43386229,9.938620426,2.899127477,-2.384880859,2.597420351,-2.692924733,5.132401121,-0.435758392,2.257924097,6.19696785,400.8845476,17.70710678,9.197995199,9.197995199,8.810660172,4.4036925,4.4036925,3.622421657,3.622421657,-1.17,8054.015255,19.83,4.662935306,2.432037328,106.756203,160.0167597,21,13,4.9112,40.987,13,16.04761905,-1.602059991,-0.790484985
0.39444207,-0.05330489,0.27227,12.184375,12.184375,0.965625,-6.835625,0.526392788,15.26666667,246.072,243.048,246.0091041,90,0.459658776,-0.194780937,0.459658776,0.194780937,0.666666667,1,1.2,19.43279557,10.04425186,2.804325618,-2.314382204,2.526788621,-2.596494702,5.069900995,-0.387713628,2.011967158,5.474544775,247.818409,12.70710678,6.686137307,6.686137307,6.310660172,3.147763554,3.147763554,2.473635569,2.473635569,-0.89,657.9132607,14.11,3.307474901,1.909617556,77.36417719,106.7566086,15,9,3.6406,31.093,9,15.26666667,-1.602059991,-0.690369833
0.396643015,-0.057370464,0.27259,11.83854167,11.83854167,0.735625,-6.273125,0.469988957,14.58333333,196.065,193.041,196.0122976,72,0.459747752,-0.194640002,0.459747752,0.194640002,0.833333333,1.166666667,1.25,19.43170448,10.14584524,2.711513352,-2.247914091,2.461931569,-2.501489903,5.014427463,-0.34128559,1.848333545,4.973359563,176.7259818,10.20710678,5.430208361,5.430208361,5.060660172,2.519799081,2.519799081,1.899242524,1.899242524,-0.75,182.985021,11.25,2.633186339,1.535322359,62.66816427,80.916875,12,7,3.0053,26.146,7,14.58333333,-1.602059991,-0.628932138
0.400060601,-0.065103318,0.27422,11.41666667,11.41666667,0.4375,-5.505208333,0.393153443,13.44444444,146.058,143.034,146.0154912,54,0.456873609,-0.191519687,0.456873609,0.191519687,1,1.333333333,1.333333333,19.4285337,10.32114543,2.543806134,-2.134556346,2.351343843,-2.331294713,4.923030103,-0.258631794,1.636452798,4.322570987,110.6166274,7.707106781,4.174279415,4.174279415,3.810660172,1.891834608,1.891834608,1.32484948,1.32484948,-0.61,49.09358393,8.39,1.965638012,1.654910535,47.97215135,55.87083333,9,5,2.37,21.199,5,13.44444444,-1.602059991,-0.739928612
0.403786882,-0.076706918,0.27809,10.66666667,10.66666667,0.0625,-4.194444444,0.402692206,11.16666667,96.051,93.027,96.01868476,36,0.4086959,-0.16678619,0.4086959,0.16678619,1.333333333,1.5,1.5,19.41302577,10.64857728,2.192804605,-1.912447376,2.132304001,-1.979337554,4.753328073,-0.079456166,1.351644115,3.445991214,51.54887502,5.207106781,2.918350469,2.918350469,2.560660172,1.263870135,1.263870135,0.745736695,0.745736695,-0.47,12.16479704,5.53,1.323796566,3.53,33.27613843,32,6,3,1.7347,16.252,3,11.16666667,-1.602059991,-0.583359493
0.366368943,-0.058972677,0.24274,11.26366119,11.26366119,0.418310185,-4.899791667,0.441973371,10.7,154.087,149.047,154.0241641,58,0.490432416,-0.454817111,0.490432416,0.454817111,1.6,2.1,2.4,19.41350179,10.61995732,2.400622232,-2.028824209,2.15439053,-2.247528379,5.751270672,-0.197938614,1.801979936,3.739894885,138.3187146,8.198670613,4.941953832,4.941953832,4.481380475,2.330366716,2.330366716,1.384895916,1.384895916,-1,102.7128564,9,3.239669421,3.111111111,55.28108999,37.46459467,10,5,1.2779,27.211,3,10.7,-2.522878745,-2.15490196
0.374231874,-0.126083181,0.28154,10.05555556,10.05555556,0.25,0.25,0.382914893,4.333333333,46.044,43.02,46.02187832,18,0.07946646,-0.216193215,0.216193215,0.07946646,2,2,2,19.13970018,11.23667095,1.188929553,-1.276800771,1.478654626,-0.989887033,4.389030789,0.724875017,0.918295834,2.187496097,10.26466251,2.707106781,1.662421523,1.662421523,1.414213562,0.626466181,0.626466181,0.15430335,0.15430335,-0.33,2.754887502,2.67,1.67,1.67,18.58012551,10.05555556,3,1,1.0994,11.305,1,4.333333333,-2.15490196,-1.619788758
0.368239439,-0.037125288,0.22521,11.11384259,11.11384259,0.426412037,-4.922430556,0.404168929,10.55555556,140.06,137.036,140.008514,52,0.490845538,-0.428467799,0.490845538,0.428467799,1.555555556,2,2.111111111,19.41350055,10.66832283,2.399792235,-1.999756999,2.154774113,-2.227705564,5.75547383,-0.193281814,1.643106065,3.882768219,126.2646625,7.491563832,4.23484705,4.23484705,3.981380475,1.869145551,1.869145551,1.069734344,1.069734344,-1,57.50871228,8,2.52,2.734375,48.91614788,36.74777778,9,5,1.2354,22.344,3,10.55555556,-2.397940009,-2.096910013
0.33623079,-0.121188592,0.26885,11.06986111,11.06986111,0.757430556,-4.241875,0.511520677,10.875,126.077,121.037,126.0292494,48,0.422030025,-0.492349725,0.492349725,0.422030025,1.5,2,2.125,19.41330952,10.70965837,2.26788717,-2.024339386,2.134140632,-2.139445988,4.525400085,-0.160968183,1.592000131,3.239280745,75.8428331,6.621320344,4.033705541,4.033705541,3.560660172,1.853125786,1.853125786,1.092848478,1.092848478,-0.67,36.61600302,7.33,2.591600919,5.33,44.75462578,37.04638889,8,4,1.7088,22.204,3,10.875,-2,-1.236572006
0.38708764,-0.09880752,0.27494,2.9375,2.9375,1.8125,1.8125,0.393619852,3,94.939,91.915,93.9418122,14,-0.008478783,-0.096551508,0.096551508,0.008478783,1.5,1.5,1.5,79.91872586,11.99627414,0.948453986,-1.053484276,1.450276595,-0.808176595,9.084929737,2.595070263,1,1,2,2,1.377964473,2.963961012,1,0.377964473,1.963961012,0,0,0.48,2,2.48,1.48,0.563333333,22.60679863,0,2,1,1.0111,14.851,1,3,-0.096910013,0.385606274
0.385391595,-0.046320215,0.22636,10.8287037,10.8287037,0.486111111,-4.638888889,0.458803441,11.42857143,112.05,109.026,112.0135994,42,0.449170416,-0.289910751,0.449170416,0.289910751,1.428571429,1.571428571,1.571428571,19.41328181,10.45256425,2.332153109,-1.95235807,2.137849135,-2.17677852,5.807175865,-0.167977519,1.314320487,3.791118417,82.67103446,6.077350269,3.542141709,3.542141709,2.943375673,1.521070855,1.521070855,1.053945287,1.053945287,-0.54,17.08616633,6.46,1.517475311,2.192600733,38.12726357,32.48611111,7,4,1.1377,16.736,3,11.42857143,-1.853871964,-1.045757491
0.44720753,-0.176548456,0.43408,11.10416667,11.10416667,0.1875,-5.395833333,0.445270311,14.25,134.047,131.023,134.0154912,50,0.452423982,-0.196731747,0.452423982,0.196731747,0.875,1,1,19.42851668,10.38396756,2.524795095,-2.123031152,2.33571587,-2.319116031,4.670737052,-0.273020924,1.253297578,4.020391543,62.65502203,7,3.889822365,3.889822365,3.25,1.694911183,1.694911183,1.38613435,1.38613435,-0.35,21.30605883,7.65,1.56410783,1.632759197,42.29681227,54.64583333,8,5,2.2039,16.676,5,14.25,1.600972896,3.658011397
0.422796813,-0.165457053,0.41703,11.02083333,11.02083333,0.854166667,-2.5,0.414799204,12,80.077,74.029,80.04375663,32,0.242211719,-0.207546274,0.242211719,0.207546274,1.2,1.2,1.2,19.28491598,10.47539616,2.080066618,-1.940044277,2.061002634,-1.978648655,4.397047542,0.043710943,0.721928095,3.023715784,20.36452798,4.5,3.255928946,3.255928946,2,1.377964473,1.377964473,1.327357517,1.327357517,-0.14,3.609640474,4.86,0.919441578,681.3293878,29.80020606,22.04166667,5,2,1.6615,16.295,2,12,0.954242509,2.777426822
0.36951547,-0.08732849,0.26734,3.270833333,3.270833333,0.645833333,0.645833333,0.430471803,9,122.993,115.937,121.9731123,26,0.008875443,-0.089670319,0.089670319,0.008875443,1.5,1.5,1.5,79.91873315,10.59007223,1.705353878,-1.759670434,1.894192549,-1.689133101,9.092182201,1.138412111,0.811278124,2.323790008,8,3.577350269,2.955314742,4.541311281,1.732050808,1.372918429,2.288593957,1.01378605,2.845137107,0.48,3.245112498,4.48,1.767356322,23.57722222,35.33668286,0,4,1,1.7897,24.063,1,9,-1.259637311,-0.899629455
0.39144981,-0.111519423,0.31386,5.274691358,5.274691358,0.305555556,0.305555556,0.386541834,9,78.542,71.486,78.0236279,26,0.027912831,-0.123611771,0.123611771,0.027912831,1.5,1.5,1.5,35.49574318,10.57709345,1.711117356,-1.75513732,1.842508685,-1.703773904,6.195516775,1.098397809,0.811278124,2.323790008,8,3.577350269,2.955314742,3.711243688,1.732050808,1.372918429,1.809354209,1.01378605,1.886657611,0.29,3.245112498,4.29,1.593951368,45.31259215,31.77240148,0,4,1,1.6336,20.989,1,9,-1.22184875,-0.742321425
0.433993344,-0.151148554,0.41863,11.49826389,11.49826389,0.236597222,-4.765625,0.501097923,14,148.074,143.034,148.0311413,56,0.394332574,-0.20683957,0.394332574,0.20683957,1,1.333333333,1.333333333,19.4137706,10.25727944,2.391075732,-2.111598864,2.298578732,-2.21290643,4.630804653,-0.181886037,1.143155878,3.746417931,74.1115672,7.707106781,4.596929146,4.596929146,3.707106781,2.152017964,2.152017964,1.862161949,1.862161949,-0.35,27.43574108,8.65,2.114090987,7.65,48.66175439,56.21131944,9,5,2.594,21.293,5,14,0.949390007,2.960946196
0.39595577,-0.03598373,0.26298,5.06095679,5.06095679,1.083333333,-1.083333333,0.445170557,12,133.405,130.381,131.9300331,32,0.187382185,-0.084013451,0.187382185,0.084013451,1.2,1.2,1.2,35.5825127,10.94804361,2.065641219,-1.94269043,2.228453533,-1.870955352,6.667091449,1.268177792,0.721928095,3.023715784,20.36452798,4.5,2.633893419,4.901680257,2,1.06694671,2.200840129,0.781232424,3.629411557,0.87,3.609640474,5.87,1.545387578,52.99736161,46.01399182,-1.083333333,5,3,2.3765,25.964,3,12,0.698970004,2.206825876
0.436173907,-0.102814918,0.32984,10.78626543,10.78626543,0.619598765,-3.027777778,0.407645767,12,100.495,97.471,99.98913422,32,0.31843203,-0.188598604,0.31843203,0.188598604,1.6,1.6,1.6,35.4958939,10.85793546,2.12194164,-1.903835955,2.14516574,-1.922981221,6.20865965,0.11914752,0.721928095,3.023715784,23.11941548,4.5,2.633893419,3.389822365,2,1.06694671,1.444911183,0.781232424,1.444911183,0.15,3.609640474,5.15,1.088726948,852.5944444,33.73853017,21.57253086,5,3,1.8379,16.474,3,12,1.255272505,3.361727836
0.482135692,-0.188740591,0.48056,10.35416667,10.35416667,0.1875,-4,0.417540717,12,84.04,81.016,84.01868476,32,0.385920384,-0.17151501,0.385920384,0.17151501,1.2,1.2,1.2,19.4129458,10.81153584,2.151471022,-1.884009247,2.098309271,-1.947770451,4.25608058,-0.10963258,0.721928095,3.023715784,20.36452798,4.5,2.633893419,2.633893419,2,1.06694671,1.06694671,0.781232424,0.781232424,-0.21,3.609640474,4.79,0.880015839,275.3636961,27.60079935,31.0625,5,3,1.5686,11.729,3,12,1.707570176,3.764176132
0.440398492,-0.184950293,0.43548,10.33333333,10.33333333,0.833333333,-2.166666667,0.399154521,9,66.05,62.018,66.02810657,26,0.235426993,-0.210859859,0.235426993,0.210859859,1.5,1.5,1.5,19.27954439,10.8805112,1.792297048,-1.697607382,1.821302663,-1.693798541,4.055055851,0.171235515,0.811278124,2.323790008,8.754887502,3.577350269,2.333279215,2.333279215,1.732050808,1.01378605,1.01378605,0.51891439,0.51891439,-0.14,3.245112498,3.86,1.20965035,70.18653061,23.43526395,20.66666667,4,2,1.2714,11.678,2,9,0.204119983,2.214843848
0.37702165,-0.09448093,0.2721,3.145833333,3.145833333,1.0625,1.0625,0.412178572,6,108.966,103.926,107.9574623,20,0.000280511,-0.09310768,0.09310768,0.000280511,2,2,2,79.91872951,11.00373131,1.378285693,-1.451348732,1.66877707,-1.336534414,9.088759086,1.558646372,0.918295834,1.632993162,2.754887502,2.707106781,2.085071254,3.671067793,1.414213562,0.974368023,2.095836931,0.267261242,1.38873015,0.48,2.754887502,3.48,2.48,2.48,28.97174075,0,3,1,1.4012,19.468,1,6,-0.863279433,-0.312471039
0.377949624,-0.04552587,0.22668,11.0999537,11.0999537,0.46875,-4.630208333,0.520244051,11.5,126.077,121.037,126.0292494,48,0.449457684,-0.289601445,0.449457684,0.289601445,1.5,1.875,1.875,19.41328791,10.30217814,2.355122265,-1.987817969,2.162928008,-2.204773634,5.830516284,-0.170149128,1.620335266,3.823378455,93.94677017,6.78445705,4.249248491,4.249248491,3.481380475,2.081731027,2.081731027,1.274488795,1.274488795,-0.54,35.64737585,7.46,2.15196662,1.951572569,44.49220568,33.29986111,8,4,1.5278,21.353,3,11.5,-1.744727495,-1.022276395
0.450925692,-0.167247538,0.44822,10.78472222,10.78472222,0.729166667,-3.958333333,0.434081375,12,98.067,93.027,98.03433482,38,0.388360824,-0.171192476,0.388360824,0.171192476,1.333333333,1.5,1.5,19.41309986,10.49411941,2.220656413,-1.961170154,2.169191005,-2.019854874,4.387662774,-0.130157697,1.351644115,3.168489873,35.7931939,5.207106781,3.3410002,3.3410002,2.560660172,1.627606881,1.627606881,0.968730968,0.968730968,-0.21,12.16479704,5.79,1.492362697,3.79,33.96574147,32.35416667,6,3,1.9587,16.346,3,12,0.041392685,1.873901598
0.37396719,-0.08854128,0.27139,3.248263889,3.248263889,1.131944444,1.131944444,0.465988151,7.5,122.993,115.937,121.9731123,26,0.002862797,-0.09281865,0.09281865,0.002862797,1.75,2,2,79.91872953,10.59366058,1.582145349,-1.655371313,1.799761563,-1.539329899,9.08886046,1.118197151,1.370950594,1.974744871,5.245112498,3.414213562,2.792178035,4.378174574,1.914213562,1.474368023,2.595836931,0.688982237,1.481980506,0.48,6.854752972,4.48,3.48,2.48,35.33668286,0,4,1,1.7913,24.085,1,7.5,-1.387216143,-1.283996656
0.390299252,-0.110923528,0.31668,5.301651235,5.301651235,0.815972222,0.815972222,0.457450189,8.4,92.569,83.497,92.03927797,32,0.022285485,-0.126717152,0.126717152,0.022285485,1.6,2.2,2.2,35.49566242,10.38795489,1.697224958,-1.769538504,1.860121015,-1.647881384,6.17337197,0.892150155,1.405639062,2.190609687,11.11941548,4.121320344,3.499284817,4.255213763,2.414213562,1.974368023,2.508890507,1.042535627,1.4205001,0.29,11.2451125,5.29,4.29,4.29,38.1373436,0,5,1,2.0253,25.628,1,8.4,-1.920818754,-2.15490196
0.400733681,-0.118569972,0.31872,4.99845679,4.99845679,0.722222222,0.722222222,0.371985547,6,64.515,59.475,64.00797784,20,0.0194567,-0.127017656,0.127017656,0.0194567,2,2,2,35.495662,10.99039263,1.381271094,-1.450215687,1.593745426,-1.357396403,6.171091171,1.512975607,0.918295834,1.632993162,2.754887502,2.707106781,2.085071254,2.8410002,1.414213562,0.974368023,1.508890507,0.267261242,0.801783726,0.29,2.754887502,3.29,2.29,2.29,25.40745937,0,3,1,1.2451,16.394,1,6,-0.879426069,-0.317854924
0.433784461,-0.179827361,0.42342,10.29166667,10.29166667,0.25,-0.25,0.382397155,6,48.06,43.02,48.03752838,20,0.08658381,-0.2514128,0.2514128,0.08658381,2,2,2,19.14110477,10.94709247,1.394126583,-1.45183364,1.484104379,-1.39988692,3.856320124,0.527117873,0.918295834,1.632993162,2.754887502,2.707106781,2.085071254,2.085071254,1.414213562,0.974368023,0.974368023,0.267261242,0.267261242,-0.07,2.754887502,2.93,1.93,1.93,19.26972855,10.29166667,3,1,0.9758,11.649,1,6,-0.659555885,0.684845362
0.414108329,-0.122852815,0.32194,4.638888889,4.638888889,1.472222222,1.472222222,0.357362661,3,50.488,47.464,49.99232778,14,0.010839186,-0.130430634,0.130430634,0.010839186,1.5,1.5,1.5,35.49558113,11.96841887,0.942695817,-1.062287266,1.338153985,-0.852153985,6.147586675,2.458413325,1,1,2,2,1.377964473,2.133893419,1,0.377964473,1.133893419,0,0,0.29,2,2.29,1.29,1.738275862,19.04251725,0,2,1,0.855,11.777,1,3,-0.045757491,0.743509765
0.39964439,-0.06849078,0.27347,11.16162037,11.16162037,0.251643519,-4.851180556,0.512403639,11.11111111,142.076,137.036,142.0241641,54,0.490419281,-0.459332796,0.490419281,0.459332796,1.555555556,2,2.111111111,19.41350105,10.65176217,2.399507872,-2.024458467,2.152960219,-2.245781267,5.749937702,-0.198659886,1.643106065,3.743097706,106.8706003,7.491563832,4.657496781,4.657496781,3.981380475,2.220976916,2.220976916,1.21822925,1.21822925,-0.74,57.50871228,8.26,2.70265472,2.944069204,49.60575091,37.12722222,9,5,1.1118,22.688,3,11.11111111,-1.22184875,0.198657087
0.41007766,-0.12184258,0.37148,12.31729167,12.31729167,0.731866497,-6.890208333,0.706477772,15.375,264.087,259.047,264.0196688,98,0.459776257,-0.315801166,0.459776257,0.315801166,0.75,1.125,1.375,19.43293196,10.12364062,2.822803811,-2.322128885,2.527104226,-2.611952516,4.960303458,-0.442908928,2.005243724,5.344294203,242.8739903,13.41421356,7.517035329,7.517035329,6.810660172,3.65074619,3.65074619,2.59633409,2.59633409,-0.67,1026.684787,15.33,3.968588866,2.202984705,83.16732546,110.7252183,16,10,3.4486,32.522,9,15.375,-0.096910013,1.783188691
0.41554179,-0.11167711,0.35809,12.64541667,12.64541667,0.695514456,-6.843333333,0.709228655,15.375,264.087,259.047,264.0196688,98,0.440115869,-0.317665752,0.440115869,0.317665752,0.75,1.0625,1.25,19.43498534,10.03905037,2.851084671,-2.34527585,2.542924836,-2.649011507,5.008884007,-0.447930811,1.975453912,5.609230559,225.3642153,13.41421356,7.517035329,7.517035329,6.810660172,3.65074619,3.65074619,2.603780425,2.603780425,-0.67,964.021509,15.33,3.968588866,2.202984705,83.16732546,110.9851105,16,10,3.4486,32.522,9,15.375,-0.200659451,1.53529412
0.408771564,-0.13698686,0.37146,11.99636574,11.99636574,0.690972222,-5.598541667,0.62988401,16.25,196.09,190.042,196.0322841,74,0.427902359,-0.318196471,0.427902359,0.318196471,1.166666667,1.583333333,1.833333333,19.4186344,10.33511323,2.574420681,-2.209592958,2.348295702,-2.430240956,4.744372921,-0.333701337,1.83799963,4.342286462,141.3640961,9.991563832,5.960492179,5.960492179,5.21536071,2.940385403,2.940385403,1.898981651,1.898981651,-0.46,204.0179589,11.54,3.506439499,2.881124909,64.30577713,73.15595805,12,7,2.5161,27.524,6,16.25,-0.394694954,1.421603927
0.406165483,-0.155236286,0.3979,11.57449074,11.57449074,0.419305556,-4.282986111,0.552102046,12.66666667,146.083,140.035,146.0354777,56,0.415981417,-0.316258752,0.415981417,0.316258752,1.444444444,1.888888889,2,19.32724893,10.63366383,2.410231705,-2.126656675,2.228002053,-2.293101307,4.525858036,-0.297840473,1.650309744,3.702086145,82.63682062,7.491563832,4.704563233,4.704563233,4.004035845,2.302981449,2.302981449,1.295510144,1.295510144,-0.32,59.4111508,8.68,3.004496065,2.644278396,49.60976421,48.80555556,9,5,1.8808,22.577,4,12.66666667,-0.681936665,1.096910013
0.41660236,-0.168988235,0.41302,10.83375,10.83375,0.315972222,-4.449652778,0.502028066,12,114.066,109.026,114.0292494,44,0.521994681,-0.292215272,0.521994681,0.292215272,1.428571429,1.857142857,1.857142857,19.42241873,10.87219872,2.26927212,-2.010325393,2.142660858,-2.116190011,4.209757165,-0.322061704,1.295836389,3.154490065,48.63193445,5.914213562,3.749248491,3.749248491,3.060660172,1.766852771,1.766852771,0.878753441,0.878753441,-0.25,18.14170945,6.75,2.159989594,5.75,39.07928669,35.73041667,7,4,1.5427,17.681,3,12,-0.401209493,1.465382851
0.467051091,-0.195219531,0.43841,9.5,9.5,0.5,0.5,0.367329311,3,34.033,31.009,34.02187832,14,0.078507957,-0.254729738,0.254729738,0.078507957,1.5,1.5,1.5,19.13830548,11.87069452,0.925675004,-1.101896785,1.155847218,-0.939147218,3.225299695,0.635700305,1,1,2,2,1.377964473,1.377964473,1,0.377964473,0.377964473,0,0,-0.07,2,1.93,0.93,-16.35571429,12.90478643,9.5,2,1,0.5857,7.032,1,3,0.447158031,2.130333768
0.407841876,-0.068988871,0.27392,10.9749537,10.9749537,0.676412037,-4.852430556,0.449112711,11,128.049,125.025,128.008514,48,0.490407714,-0.462359119,0.490407714,0.462359119,1.5,1.875,1.875,19.41349915,10.67494854,2.394764029,-1.994804849,2.146905922,-2.23125226,5.748211799,-0.196087622,1.620335266,3.823378455,95.19188266,6.78445705,3.95039,3.95039,3.481380475,1.63344329,1.63344329,0.989340693,0.989340693,-0.74,35.64737585,7.26,2.019871996,1.811055256,43.24080879,36.27555556,8,5,0.7217,18.071,3,11,0,1.915399835
0.41636913,-0.12102041,0.37476,12.130625,12.130625,0.124638605,-6.889375,0.699220636,15.6,250.06,247.036,250.0040187,92,0.459776254,-0.318867327,0.459776254,0.318867327,0.666666667,1,1.2,19.43292935,10.1248223,2.821540174,-2.316295834,2.525144492,-2.609258799,4.958711386,-0.439557226,2.011967158,5.379464013,229.1474279,12.70710678,6.809928548,6.809928548,6.310660172,3.063212564,3.063212564,2.367445534,2.367445534,-0.67,657.9132607,14.33,3.423513815,1.989142255,76.80238334,108.9331803,15,10,3.0585,27.905,9,15.6,0.681241237,2.7355989
0.39501384,-0.08203205,0.32127,13.328125,13.328125,0.702916667,-7.638125,0.68889258,18.57142857,350.074,347.05,349.9976316,128,0.459179332,-0.341266641,0.459179332,0.341266641,0.523809524,0.80952381,0.952380952,19.44026548,9.883992641,2.931058313,-2.429146719,2.610630702,-2.749556934,5.129345587,-0.47640696,2.211734177,6.603383995,361.4516891,17.70710678,9.32178644,9.32178644,8.810660172,4.31914151,4.31914151,3.525525808,3.525525808,-0.95,7378.345214,20.05,4.77571998,2.501638149,106.1944092,162.28125,21,14,4.3291,37.799,13,18.57142857,0.719331287,2.607455023
0.42672527,-0.11101518,0.36263,12.45875,12.45875,0.174791667,-6.8425,0.684141132,15.6,250.06,247.036,250.0040187,92,0.44011564,-0.320731976,0.44011564,0.320731976,0.666666667,0.933333333,1,19.43498171,10.04017536,2.849718671,-2.339340521,2.540770105,-2.64627168,5.007232834,-0.444537758,1.981027266,5.645277984,211.6376529,12.70710678,6.809928548,6.809928548,6.310660172,3.063212564,3.063212564,2.374891869,2.374891869,-0.67,618.080507,14.33,3.423513815,1.989142255,76.80238334,109.14625,15,10,3.0585,27.905,9,15.6,0.681241237,2.640481437
0.425652853,-0.139499737,0.39037,11.734375,11.734375,0.055208333,-6.326875,0.621657497,15,200.053,197.029,200.0072123,74,0.462384142,-0.318770058,0.462384142,0.318770058,0.833333333,1.166666667,1.25,19.43207108,10.28801611,2.736910629,-2.255059189,2.459414599,-2.523310006,4.837444166,-0.418136671,1.848333545,4.847021821,159.2795361,10.20710678,5.553999602,5.553999602,5.060660172,2.435248091,2.435248091,1.793052489,1.793052489,-0.53,182.985021,11.47,2.752408237,1.621366197,62.10637042,83.23,12,8,2.4232,22.958,7,15,0.707570176,2.760422483
0.419893223,-0.137891143,0.37654,11.72511574,11.72511574,0.29,-5.597708333,0.594068144,16.63636364,182.063,178.031,182.0166341,68,0.427902139,-0.32126269,0.427902139,0.32126269,1.090909091,1.454545455,1.545454545,19.4186324,10.33897938,2.570964145,-2.195988452,2.343451946,-2.422788859,4.739900174,-0.326711049,1.844015999,4.352448404,129.0341978,9.28445705,5.253385398,5.253385398,4.71536071,2.352851778,2.352851778,1.670093094,1.670093094,-0.46,130.9251359,10.54,2.881124909,2.565442313,57.94083502,71.72611111,11,7,2.126,22.907,6,16.63636364,0.397940009,2.421603927
0.411710977,-0.141663139,0.38593,11.72916667,11.72916667,0.218541667,-5.442708333,0.607162303,14.18181818,182.063,178.031,182.0166341,68,0.424686686,-0.318884309,0.424686686,0.318884309,1.090909091,1.454545455,1.545454545,19.34737428,10.31392859,2.635502066,-2.227236567,2.386052441,-2.469822401,4.783565506,-0.365206399,1.870208203,4.527512324,132.5439728,9.28445705,5.253385398,5.253385398,4.754035845,2.343412297,2.343412297,1.644563141,1.644563141,-0.46,142.1358234,10.54,2.881124909,1.762917092,57.94083502,72.12814815,11,7,2.126,22.907,6,14.18181818,0.397940009,2.442479769
0.411462808,-0.138737095,0.37417,12.0625,12.0625,0.012916667,-6.125,0.590312097,15,200.053,197.029,200.0072123,74,0.457833599,-0.33525372,0.457833599,0.33525372,0.75,1,1,19.43349223,10.27149879,2.736081474,-2.271466157,2.45755877,-2.540443752,4.843043223,-0.42354104,1.805472299,4.951010561,141.7697611,10.20710678,5.553999602,5.553999602,5.060660172,2.435248091,2.435248091,1.79490034,1.79490034,-0.53,173.3253407,11.47,2.752408237,1.621366197,62.10637042,83.09625,12,8,2.4232,22.958,7,15,0.568201724,2.593286067
0.432078413,-0.162607832,0.41061,11.3125,11.3125,0.285208333,-5.609375,0.51746531,14,150.046,147.022,150.0104058,56,0.482449762,-0.316586994,0.482449762,0.316586994,1,1.333333333,1.333333333,19.43007093,10.60595603,2.582258669,-2.155033797,2.347309646,-2.373388071,4.614922828,-0.382946603,1.636452798,4.144726367,94.8664547,7.707106781,4.298070656,4.298070656,3.810660172,1.807283618,1.807283618,1.218659445,1.218659445,-0.39,49.09358393,8.61,2.091016225,1.776830252,47.4103575,58.345,9,6,1.7879,18.011,5,14,0.698970004,2.873320602
0.387988684,-0.139938644,0.35212,11.37136574,11.37136574,0.352824074,-5.395833333,0.564113862,14.18181818,182.063,178.031,182.0166341,68,0.423141103,-0.364324805,0.423141103,0.364324805,0.909090909,1.181818182,1.181818182,19.42484384,10.32443061,2.568327755,-2.201793558,2.343557047,-2.42966588,4.743606309,-0.315226879,1.560315159,4.426424983,109.5244228,9.28445705,5.253385398,5.253385398,4.692705341,2.355194239,2.355194239,1.698967187,1.698967187,-0.46,99.86017018,10.54,2.881124909,2.958378501,57.94083502,71.45736111,11,7,2.126,22.907,6,14.18181818,-0.749579998,0.910090546
0.402516034,-0.099723364,0.32347,11.5462963,11.5462963,0.675555556,-3.859567901,0.542508718,16.125,148.511,144.479,147.9902771,50,0.400189412,-0.320539208,0.400189412,0.320539208,1.625,2,2,35.49577917,10.68989163,2.382507139,-2.113845557,2.237259423,-2.268169927,6.196144439,-0.240343711,1.666812727,3.708324167,74.92878689,6.78445705,3.997456452,4.753385398,3.504035845,1.715447824,2.151883604,1.066621587,1.449796697,0.04,38.33669273,8.04,2.547880827,1.877418749,49.38255292,37.82140432,8,5,1.76,22.705,4,16.125,0.155336037,2.133538908
